                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   268272304 |  3329226210 |  2046812122 |   872138928 |  3418348798 |  1961050377 |  2115718900 |  2079123017 |  1165823466 |   249999886 |   972475382 |   443979749 |  4182122570 |   601567772 |   356526303 |  4714365689
  Cycles                             |  2557896060 |  2557895700 |  2557895664 |  2557895798 |  2557895700 |  2557895719 |  2557895674 |  2557895712 |  2557895700 |  2557891449 |  2557896279 |  2557895717 |  2557895680 |  2557895775 |  2557895700 |  2557895700
  IPC                                |        0.10 |        1.30 |        0.80 |        0.34 |        1.34 |        0.77 |        0.83 |        0.81 |        0.46 |        0.10 |        0.38 |        0.17 |        1.63 |        0.24 |        0.14 |        1.84
  Time (ns)                          |   852632020 |   852631900 |   852631888 |   852631933 |   852631900 |   852631906 |   852631891 |   852631904 |   852631900 |   852630483 |   852632093 |   852631906 |   852631893 |   852631925 |   852631900 |   852631900
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    45875303 |   267790010 |   116042249 |    19467856 |   150276624 |   252224732 |    97422876 |   317798710 |    70846978 |    34399075 |   146820577 |     4006435 |   278979007 |    32278302 |    28265376 |   870038970
  num incorrect                      |     4101774 |    44994846 |    19635587 |      345041 |     8548034 |    59009616 |      808897 |    81530647 |    42633618 |     4720676 |    32393705 |       26784 |    47762725 |      755365 |     2312701 |    59353121
  misprediction rate                 |       8.21% |      14.39% |      14.47% |       1.74% |       5.38% |      18.96% |       0.82% |      20.42% |      37.57% |      12.07% |      18.08% |       0.66% |      14.62% |       2.29% |       7.56% |       6.39%
  mpki                               |       15.29 |       13.52 |        9.59 |        0.40 |        2.50 |       30.09 |        0.38 |       39.21 |       36.57 |       18.88 |       33.31 |        0.06 |       11.42 |        1.26 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    31242418 |   487757893 |   229312317 |    78610316 |   326040035 |   275050744 |   161856825 |   270543967 |   139083416 |    43801034 |   135426477 |    39238054 |   507366605 |    60869375 |    30292490 |   773037804
    num misses                       |          42 |          65 |          56 |           4 |           8 |         183 |          43 |          19 |          10 |          84 |         243 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    92789416 |  1596432558 |   963413824 |   345191592 |  1041796942 |   767188047 |  1217456393 |   699706897 |   536124682 |   116504258 |   378126492 |   120601265 |  1762908701 |   210468593 |    98200230 |  1536404601
    num misses                       |     1546315 |     8905881 |      622001 |      173850 |      330142 |     1353823 |      163636 |     3096366 |     3672970 |     4542892 |     2014803 |      214144 |    12454903 |      327325 |      479377 |          23
    miss rate                        |       1.67% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        5.76 |        2.68 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.48 |        2.98 |        0.54 |        1.34 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1546357 |     8905946 |      622057 |      173854 |      330150 |     1354006 |      163679 |     3096385 |     3672980 |     4542976 |     2015046 |      214147 |    12454921 |      327372 |      479419 |          62
    num misses                       |      424777 |       56958 |       98096 |       97022 |        8301 |      217423 |       48143 |      648020 |     2918033 |     1361715 |      192413 |      213983 |       94885 |      101638 |      151531 |          62
    miss rate                        |      27.47% |       0.64% |      15.77% |      55.81% |       2.51% |      16.06% |      29.41% |      20.93% |      79.45% |      29.97% |       9.55% |      99.92% |       0.76% |      31.05% |      31.61% |     100.00%
    mpki                             |        1.58 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.20 |        0.48 |        0.02 |        0.17 |        0.43 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    31242418 |   487757893 |   229312317 |    78610316 |   326040035 |   275050744 |   161856825 |   270543967 |   139083416 |    43801034 |   135426477 |    39238054 |   507366605 |    60869375 |    30292490 |   773037804
    num cache misses                 |       34832 |    16117005 |      668488 |      101660 |       53254 |     8536232 |      144998 |     1374476 |       76981 |      949401 |     7921315 |      304626 |     4359878 |       59293 |       57211 |     7278296
    miss rate                        |       0.11% |       3.30% |       0.29% |       0.13% |       0.02% |       3.10% |       0.09% |       0.51% |       0.06% |       2.17% |       5.85% |       0.78% |       0.86% |       0.10% |       0.19% |       0.94%
    mpki                             |        0.13 |        4.84 |        0.33 |        0.12 |        0.02 |        4.35 |        0.07 |        0.66 |        0.07 |        3.80 |        8.15 |        0.69 |        1.04 |        0.10 |        0.16 |        1.54
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    92789416 |  1596432558 |   963413824 |   345191592 |  1041796942 |   767188047 |  1217456393 |   699706897 |   536124682 |   116504258 |   378126492 |   120601265 |  1762908701 |   210468593 |    98200230 |  1536404601
    num cache misses                 |    11026818 |    53797720 |     5912066 |     8622743 |    27672261 |     9480176 |    11443986 |     2867524 |     8286099 |     6654060 |     7757162 |    22624939 |     8343685 |     7491378 |     5253437 |       52839
    miss rate                        |      11.88% |       3.37% |       0.61% |       2.50% |       2.66% |       1.24% |       0.94% |       0.41% |       1.55% |       5.71% |       2.05% |      18.76% |       0.47% |       3.56% |       5.35% |       0.00%
    mpki                             |       41.10 |       16.16 |        2.89 |        9.89 |        8.10 |        4.83 |        5.41 |        1.38 |        7.11 |       26.62 |        7.98 |       50.96 |        2.00 |       12.45 |       14.74 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12153373 |    69927889 |     6587323 |     8725100 |    27820323 |    18468927 |    11602413 |     4803197 |     9002678 |     8884869 |    16046718 |    22929570 |    12753803 |     8578083 |     5354131 |     7338099
    num cache misses                 |     9767210 |    10772473 |     4632806 |     6312112 |      864891 |     8151309 |     8009461 |     1900268 |     7788180 |     6530107 |     7481283 |    14903028 |     1247448 |     6135911 |     4917226 |      146746
    miss rate                        |      80.37% |      15.41% |      70.33% |      72.34% |       3.11% |      44.14% |      69.03% |      39.56% |      86.51% |      73.50% |      46.62% |      64.99% |       9.78% |      71.53% |      91.84% |       2.00%
    mpki                             |       36.41 |        3.24 |        2.26 |        7.24 |        0.25 |        4.16 |        3.79 |        0.91 |        6.68 |       26.12 |        7.69 |       33.57 |        0.30 |       10.20 |       13.79 |        0.03
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10859412 |    10788747 |     4640217 |     6313916 |      962403 |     8605339 |     8023435 |     2471052 |     8521835 |     7813273 |     7849889 |    14903033 |     1298606 |     7177191 |     4960830 |      153710
    num cache misses                 |     6258247 |      309728 |     2646988 |     6084806 |      543021 |     1143351 |     3976249 |      805896 |     2045991 |     4321256 |     2162836 |    13690174 |      290750 |     5383701 |     4294434 |      144448
    miss rate                        |      57.63% |       2.87% |      57.04% |      96.37% |      56.42% |      13.29% |      49.56% |      32.61% |      24.01% |      55.31% |      27.55% |      91.86% |      22.39% |      75.01% |      86.57% |      93.97%
    mpki                             |       23.33 |        0.09 |        1.29 |        6.98 |        0.16 |        0.58 |        1.88 |        0.39 |        1.75 |       17.29 |        2.22 |       30.84 |        0.07 |        8.95 |       12.05 |        0.03
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    81511643 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      382.90 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      272.89 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
