                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   1638281144 |   7831778542 |   1290192001 |  11024784266 |   1275569934 |    249999989 |   2181559467 |    881361290 |   4259161989 |   3301818108 |   3566314468 |   6001523756 |  16577292098 |   7126715365 |  13351277692 |    466717775
  Cycles                             |  10796041812 |  10796041766 |  10796041304 |  10796041023 |  10796040829 |  10796035803 |  10796041645 |  10796042606 |  10796042064 |  10796041598 |  10796042588 |  10796041626 |  10796040664 |  10796040712 |  10796040653 |  10796040709
  IPC                                |         0.15 |         0.73 |         0.12 |         1.02 |         0.12 |         0.02 |         0.20 |         0.08 |         0.39 |         0.31 |         0.33 |         0.56 |         1.54 |         0.66 |         1.24 |         0.04
  Time (ns)                          |   3598680604 |   3598680589 |   3598680435 |   3598680341 |   3598680277 |   3598678601 |   3598680549 |   3598680869 |   3598680688 |   3598680533 |   3598680863 |   3598680542 |   3598680222 |   3598680238 |   3598680218 |   3598680237
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     14863237 |   1197319478 |    102268647 |    977398379 |     24951967 |     43244780 |    116384059 |    121156293 |    461601824 |     75927535 |    543846354 |    905211293 |   1104383892 |    386185886 |    588816961 |    109321440
  num incorrect                      |        99542 |    306880533 |      8360140 |    163038666 |     34458379 |     11689069 |      2722916 |     16651374 |     70323664 |      1353461 |    116150803 |    101734041 |    189609832 |    269783682 |     33432752 |     12132127
  misprediction rate                 |        0.67% |       20.40% |        7.56% |       14.30% |       58.00% |       21.28% |        2.29% |       12.08% |       13.22% |        1.75% |       17.60% |       10.10% |       14.65% |       41.13% |        5.37% |        9.99%
  mpki                               |         0.06 |        39.18 |         6.48 |        14.79 |        27.01 |        46.76 |         1.25 |        18.89 |        16.51 |         0.41 |        32.57 |        16.95 |        11.44 |        37.86 |         2.50 |        25.99
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    144792686 |   1018925497 |    108225434 |   1251899171 |    141217864 |     23761816 |    217573678 |    154406321 |    501705381 |    295122604 |    491448991 |    960874217 |   2011540486 |    581973839 |   1272036740 |     39471339
    num misses                       |            3 |           19 |           42 |         3709 |           14 |            3 |           47 |          105 |           10 |            4 |          634 |        34887 |           18 |           52 |            8 |        32640
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.01 |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    446109659 |   2636278096 |    355052337 |   4609522023 |    478856137 |     88558906 |    759330918 |    410685750 |   1915097444 |   1295553309 |   1383318076 |   2416837715 |   6990391602 |   2103530333 |   4061855668 |    161754608
    num misses                       |       796823 |     11668964 |      1735509 |      2424735 |      3365276 |     21159786 |      1161758 |     15987633 |     19090712 |       686949 |      7350443 |     13457591 |     49713163 |       126597 |      1297925 |      2501305
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.70% |       23.89% |        0.15% |        3.89% |        1.00% |        0.05% |        0.53% |        0.56% |        0.71% |        0.01% |        0.03% |        1.55%
    mpki                             |         0.49 |         1.49 |         1.35 |         0.22 |         2.64 |        84.64 |         0.53 |        18.14 |         4.48 |         0.21 |         2.06 |         2.24 |         3.00 |         0.02 |         0.10 |         5.36
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       796826 |     11668983 |      1735551 |      2428444 |      3365290 |     21159789 |      1161805 |     15987738 |     19090722 |       686953 |      7351077 |     13492478 |     49713181 |       126649 |      1297933 |      2533945
    num misses                       |       796225 |      2443242 |       540830 |        76657 |      3365250 |     10898492 |       359264 |      4785867 |      1684268 |       358702 |       715012 |      1916462 |       379925 |       112936 |        32062 |      2142330
    miss rate                        |       99.92% |       20.94% |       31.16% |        3.16% |      100.00% |       51.51% |       30.92% |       29.93% |        8.82% |       52.22% |        9.73% |       14.20% |        0.76% |       89.17% |        2.47% |       84.55%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.64 |        43.59 |         0.16 |         5.43 |         0.40 |         0.11 |         0.20 |         0.32 |         0.02 |         0.02 |         0.00 |         4.59
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    144792686 |   1018925497 |    108225434 |   1251899171 |    141217864 |     23761816 |    217573678 |    154406321 |    501705381 |    295122604 |    491448991 |    960874217 |   2011540486 |    581973839 |   1272036740 |     39471339
