                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5563868569 |  3326578800 |  3673682164 |  4686264378 |   939469031 |  2628696901 |  5272505835 |   249999989
  Cycles                             |  4063941415 |  4063941817 |  4063941477 |  4063941617 |  4063941832 |  4063941458 |  4063942691 |  4063937840
  IPC                                |        1.37 |        0.82 |        0.90 |        1.15 |        0.23 |        0.65 |        1.30 |        0.06
  Time (ns)                          |  1354647138 |  1354647272 |  1354647159 |  1354647206 |  1354647277 |  1354647153 |  1354647564 |  1354645947
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   493417952 |   360189359 |   472633373 |   267404404 |   158757214 |   159780555 |   242798788 |    43244780
  num incorrect                      |    82366238 |    54850696 |   110493610 |    45258661 |    14647344 |    96148520 |     2020207 |    11689069
  misprediction rate                 |      14.31% |      13.22% |      18.95% |      14.48% |       8.45% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.80 |       16.49 |       30.08 |        9.66 |       15.59 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   631860115 |   391478277 |   515254995 |   526471994 |   109040104 |   313727418 |   403367392 |    23761816
    num misses                       |        1914 |          10 |         259 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2326436067 |  1495107523 |  1436834281 |  2201186687 |   327082833 |  1208732453 |  3033976671 |    88558906
    num misses                       |     1222508 |    15214600 |     2545912 |     1419990 |     5617635 |     8299425 |      408882 |    21160173
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.72% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.57 |        0.69 |        0.30 |        5.98 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1224422 |    15214610 |     2546171 |     1420046 |     5617677 |     8299435 |      408925 |    21160176
    num misses                       |       38683 |     1352354 |      406976 |      223793 |     1520129 |     6597119 |      117421 |    10898211
    miss rate                        |       3.16% |       8.89% |      15.98% |      15.76% |      27.06% |      79.49% |      28.71% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.62 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   631860115 |   391478277 |   515254995 |   526471994 |   109040104 |   313727418 |   403367392 |    23761816
    num cache misses                 |     8696052 |      288552 |    16050071 |     1534907 |      124326 |      173024 |      364981 |      189936
    miss rate                        |       1.38% |       0.07% |       3.11% |       0.29% |       0.11% |       0.06% |       0.09% |       0.80%
    mpki                             |        1.56 |        0.09 |        4.37 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2326436067 |  1495107523 |  1436834281 |  2201186687 |   327082833 |  1208732453 |  3033976671 |    88558906
    num cache misses                 |    21547472 |    47937916 |    17836741 |    13514036 |    38257764 |    18676697 |    28534927 |    28755877
    miss rate                        |       0.93% |       3.21% |       1.24% |       0.61% |      11.70% |       1.55% |       0.94% |      32.47%
    mpki                             |        3.87 |       14.41 |        4.86 |        2.88 |       40.72 |        7.10 |        5.41 |      115.02
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30318350 |    48753938 |    34927155 |    15066393 |    41920486 |    20379489 |    28940821 |    32628473
    num cache misses                 |    12106552 |    33775181 |    15540560 |    10603259 |    33859379 |    17555277 |    19981962 |    24334444
    miss rate                        |      39.93% |      69.28% |      44.49% |      70.38% |      80.77% |      86.14% |      69.04% |      74.58%
    mpki                             |        2.18 |       10.15 |        4.23 |        2.26 |       36.04 |        6.68 |        3.79 |       97.34
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12183054 |    34331807 |    16585089 |    10622298 |    37399456 |    19300755 |    20025386 |    28042796
    num cache misses                 |     1557045 |     9206330 |     2967580 |     6613170 |    21126187 |     5054397 |    11563334 |    16976114
    miss rate                        |      12.78% |      26.82% |      17.89% |      62.26% |      56.49% |      26.19% |      57.74% |      60.54%
    mpki                             |        0.28 |        2.77 |        0.81 |        1.41 |       22.49 |        1.92 |        2.19 |       67.90
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   112169260 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      173.75 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       63.74 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
