                                     | Core 0     | Core 1      | Core 2     | Core 3     | Core 4      | Core 5      | Core 6     | Core 7    
  Instructions                       |  502750537 |  1377899848 |  249999898 |  816777076 |  1200821099 |  1341833013 |  420957836 |  666685171
  Cycles                             |  855340920 |   855340920 |  855339048 |  855340920 |   855340920 |   855340920 |  855341321 |  855341301
  IPC                                |       0.59 |        1.61 |       0.29 |       0.95 |        1.40 |        1.57 |       0.49 |       0.78
  Time (ns)                          |  285113640 |   285113640 |  285113016 |  285113640 |   285113640 |   285113640 |  285113774 |  285113767
Branch predictor stats               |            |             |            |            |             |             |            |           
  num correct                        |   76734446 |    91918347 |    4856955 |   17249842 |   105544455 |    61786683 |   22417658 |   52880791
  num incorrect                      |   16347826 |    15742953 |    6669357 |    2554626 |    17626441 |      513097 |     524354 |    4342280
  misprediction rate                 |     17.56% |      14.62% |     57.86% |     12.90% |      14.31% |       0.82% |      2.29% |      7.59%
  mpki                               |      32.52 |       11.43 |      26.68 |       3.13 |       14.68 |        0.38 |       1.25 |       6.51
TLB Summary                          |            |             |            |            |             |             |            |           
  I-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |   69215682 |   167088151 |   27532058 |   78351432 |   136108901 |   102654614 |   42276897 |   55586685
    num misses                       |        178 |          18 |         14 |         70 |         488 |          43 |         47 |         42
    miss rate                        |      0.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |            |             |            |            |             |             |            |           
    num accesses                     |  194925764 |   580636876 |   93614435 |  409752077 |   502971296 |   772126044 |  148859676 |  183568192
    num misses                       |    1035274 |     4096246 |     661938 |     984000 |      269777 |      103725 |     228315 |     906830
    miss rate                        |      0.53% |       0.71% |      0.71% |      0.24% |       0.05% |       0.01% |      0.15% |      0.49%
    mpki                             |       2.06 |        2.97 |       2.65 |       1.20 |        0.22 |        0.08 |       0.54 |       1.36
  L2 TLB                             |            |             |            |            |             |             |            |           
    num accesses                     |    1035452 |     4096264 |     661952 |     984070 |      270265 |      103768 |     228362 |     906872
    num misses                       |     101799 |       31083 |     661946 |      13870 |        8690 |       30467 |      72069 |     282918
    miss rate                        |      9.83% |       0.76% |    100.00% |      1.41% |       3.22% |      29.36% |     31.56% |     31.20%
    mpki                             |       0.20 |        0.02 |       2.65 |       0.02 |        0.01 |        0.02 |       0.17 |       0.42
Cache Summary                        |            |             |            |            |             |             |            |           
  Cache L1-I                         |            |             |            |            |             |             |            |           
    num cache accesses               |   69215682 |   167088151 |   27532058 |   78351432 |   136108901 |   102654614 |   42276897 |   55586685
    num cache misses                 |    4021030 |     1513075 |      18811 |     148738 |     1899388 |       91658 |      43526 |     106467
    miss rate                        |      5.81% |       0.91% |      0.07% |      0.19% |       1.40% |       0.09% |      0.10% |      0.19%
    mpki                             |       8.00 |        1.10 |       0.08 |       0.18 |        1.58 |        0.07 |       0.10 |       0.16
  Cache L1-D                         |            |             |            |            |             |             |            |           
    num cache accesses               |  194925764 |   580636876 |   93614435 |  409752077 |   502971296 |   772126044 |  148859676 |  183568192
    num cache misses                 |    4707418 |     2895051 |    7294893 |    6651169 |     4600519 |     7255322 |    5266969 |    9866932
    miss rate                        |      2.41% |       0.50% |      7.79% |      1.62% |       0.91% |       0.94% |      3.54% |      5.38%
    mpki                             |       9.36 |        2.10 |      29.18 |       8.14 |        3.83 |        5.41 |      12.51 |      14.80
  Cache L2                           |            |             |            |            |             |             |            |           
    num cache accesses               |    8946542 |     4462032 |    8258528 |    6891673 |     6511673 |     7352834 |    6032353 |   10005566
    num cache misses                 |    4631297 |      640038 |    7313704 |    3429415 |     2598633 |     5077737 |    4336455 |    9234342
    miss rate                        |     51.77% |      14.34% |     88.56% |     49.76% |      39.91% |      69.06% |     71.89% |     92.29%
    mpki                             |       9.21 |        0.46 |      29.25 |       4.20 |        2.16 |        3.78 |      10.30 |      13.85
  Cache L3                           |            |             |            |            |             |             |            |           
    num cache accesses               |    4849627 |      694444 |    8258528 |    3521246 |     2611189 |     5083875 |    5074022 |    9266634
    num cache misses                 |    1269131 |      278746 |    7293660 |     638774 |      267511 |     1623408 |    3861698 |    2171858
    miss rate                        |     26.17% |      40.14% |     88.32% |     18.14% |      10.24% |      31.93% |     76.11% |     23.44%
    mpki                             |       2.52 |        0.20 |      29.17 |       0.78 |        0.22 |        1.21 |       9.17 |       3.26
DRAM summary                         |            |             |            |            |             |             |            |           
  num dram accesses                  |   24637397 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  average dram access latency (ns)   |     169.40 |         inf |        inf |        inf |         inf |         inf |        inf |        inf
  average dram queueing delay        |      59.39 |        0.00 |       0.00 |       0.00 |        0.00 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     86.00% |       0.00% |      0.00% |      0.00% |       0.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |             |            |            |             |             |            |           
  num loads from dram                |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from dram cache          |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
  num loads from remote cache        |          0 |           0 |          0 |          0 |           0 |           0 |          0 |          0
