                                     | Core 0      | Core 1      | Core 2     | Core 3    
  Instructions                       |  1289742408 |  1291440518 |  249999973 |  920121679
  Cycles                             |   964963086 |   964963092 |  964961115 |  964962997
  IPC                                |        1.34 |        1.34 |       0.26 |       0.95
  Time (ns)                          |   321654362 |   321654364 |  321653705 |  321654332
Branch predictor stats               |             |             |            |           
  num correct                        |   114798586 |   103863574 |   40600608 |    1194927
  num incorrect                      |    19159928 |    17454197 |    2521753 |      20251
  misprediction rate                 |      14.30% |      14.39% |      5.85% |      1.67%
  mpki                               |       14.86 |       13.52 |      10.09 |       0.02
TLB Summary                          |             |             |            |           
  I-TLB                              |             |             |            |           
    num accesses                     |   146472087 |   189204772 |   41868591 |  105407037
    num misses                       |         511 |          65 |          4 |          6
    miss rate                        |       0.00% |       0.00% |      0.00% |      0.00%
    mpki                             |        0.00 |        0.00 |       0.00 |       0.00
  D-TLB                              |             |             |            |           
    num accesses                     |   539214251 |   619191023 |   75636447 |  688259380
    num misses                       |      277915 |     3456728 |      88470 |   24829040
    miss rate                        |       0.05% |       0.56% |      0.12% |      3.61%
    mpki                             |        0.22 |        2.68 |       0.35 |      26.98
  L2 TLB                             |             |             |            |           
    num accesses                     |      278426 |     3456793 |      88474 |   24829046
    num misses                       |        9003 |       22075 |      88474 |   17800072
    miss rate                        |       3.23% |       0.64% |    100.00% |     71.69%
    mpki                             |        0.01 |        0.02 |       0.35 |      19.35
Cache Summary                        |             |             |            |           
  Cache L1-I                         |             |             |            |           
    num cache accesses               |   146472087 |   189204772 |   41868591 |  105407037
    num cache misses                 |     1761768 |     5592908 |       1836 |      93995
    miss rate                        |       1.20% |       2.96% |      0.00% |      0.09%
    mpki                             |        1.37 |        4.33 |       0.01 |       0.10
  Cache L1-D                         |             |             |            |           
    num cache accesses               |   539214251 |   619191023 |   75636447 |  688259380
    num cache misses                 |     4843810 |    20487431 |    5660890 |    7509361
    miss rate                        |       0.90% |       3.31% |      7.48% |      1.09%
    mpki                             |        3.76 |       15.86 |      22.64 |       8.16
  Cache L2                           |             |             |            |           
    num cache accesses               |     6644057 |    26097078 |    7682420 |    7603979
    num cache misses                 |      755463 |      375637 |    5662726 |    5054221
    miss rate                        |      11.37% |       1.44% |     73.71% |     66.47%
    mpki                             |        0.59 |        0.29 |      22.65 |       5.49
  Cache L3                           |             |             |            |           
    num cache accesses               |      801090 |      395670 |    7682420 |    5054958
    num cache misses                 |      648086 |      371578 |    5660106 |    4816439
    miss rate                        |      80.90% |      93.91% |     73.68% |     95.28%
    mpki                             |        0.50 |        0.29 |      22.64 |       5.23
DRAM summary                         |             |             |            |           
  num dram accesses                  |    15229077 |           0 |          0 |          0
  average dram access latency (ns)   |      127.94 |         inf |        inf |        inf
  average dram queueing delay        |       17.93 |        0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      47.00% |       0.00% |      0.00% |      0.00%
Coherency Traffic                    |             |             |            |           
  num loads from dram                |           0 |           0 |          0 |          0
  num loads from dram cache          |           0 |           0 |          0 |          0
  num loads from remote cache        |           0 |           0 |          0 |          0
