                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   531299393 |   564139490 |  1179328842 |  1097335340 |  1069640086 |   892768093 |  4800361833 |  1075045630 |   554527364 |   249999886 |   386980446 |   548274798 |  1578516282 |   728693180 |   393087813 |  1839385110
  Cycles                             |  3789324369 |  3789324297 |  3789323602 |  3789324128 |  3789324299 |  3789323717 |  3789323560 |  3789324409 |  3789323954 |  3789319089 |  3789324085 |  3789323811 |  3789323609 |  3789324222 |  3789323907 |  3789324062
  IPC                                |        0.14 |        0.15 |        0.31 |        0.29 |        0.28 |        0.24 |        1.27 |        0.28 |        0.15 |        0.07 |        0.10 |        0.14 |        0.42 |        0.19 |        0.10 |        0.49
  Time (ns)                          |  1263108123 |  1263108099 |  1263107868 |  1263108043 |  1263108100 |  1263107906 |  1263107854 |  1263108137 |  1263107985 |  1263106363 |  1263108029 |  1263107937 |  1263107870 |  1263108074 |  1263107969 |  1263108021
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    89788915 |    45418754 |    67375036 |    24950041 |    46640427 |   114631457 |   221054539 |   164274037 |    33695114 |    34399075 |    57964480 |     4974026 |   105070463 |    39004717 |    31160970 |   339460345
  num incorrect                      |     8238960 |     7641165 |    11461658 |      442920 |     2655446 |    26948203 |     1838725 |    42201727 |    20277066 |     4720676 |    13130700 |       33312 |    18056650 |      912562 |     2562405 |    23158301
  misprediction rate                 |       8.40% |      14.40% |      14.54% |       1.74% |       5.39% |      19.03% |       0.82% |      20.44% |      37.57% |      12.07% |      18.47% |       0.67% |      14.67% |       2.29% |       7.60% |       6.39%
  mpki                               |       15.51 |       13.54 |        9.72 |        0.40 |        2.48 |       30.18 |        0.38 |       39.26 |       36.57 |       18.88 |       33.93 |        0.06 |       11.44 |        1.25 |        6.52 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    61618985 |    82705343 |   132565881 |    98819569 |   102351423 |   125192691 |   367244889 |   139919317 |    66164377 |    43801034 |    53931759 |    48457061 |   191447220 |    72565000 |    33072948 |   301615674
    num misses                       |          42 |          65 |          56 |           4 |           8 |         135 |          43 |          19 |          10 |          84 |         144 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   184758314 |   270618183 |   553778343 |   431720001 |   327485185 |   349941703 |  2762287658 |   361690555 |   255153402 |   116504258 |   150827911 |   149294998 |   665356391 |   253877040 |   108247065 |   599459838
    num misses                       |     3153038 |     1511975 |      351620 |      221641 |       98685 |      599424 |      371798 |     1600371 |     1746883 |     4538101 |      800267 |      266673 |     4717379 |      397908 |      534479 |          23
    miss rate                        |       1.71% |       0.56% |       0.06% |       0.05% |       0.03% |       0.17% |       0.01% |       0.44% |       0.68% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        5.93 |        2.68 |        0.30 |        0.20 |        0.09 |        0.67 |        0.08 |        1.49 |        3.15 |       18.15 |        2.07 |        0.49 |        2.99 |        0.55 |        1.36 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     3153080 |     1512040 |      351676 |      221645 |       98693 |      599559 |      371841 |     1600390 |     1746893 |     4538185 |      800411 |      266676 |     4717397 |      397955 |      534521 |          62
    num misses                       |      878991 |        9748 |       55857 |      120811 |        2700 |       97502 |      107142 |      334838 |     1388469 |     1361615 |       61140 |      266476 |       36069 |      121143 |      168329 |          62
