                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1121843646 |  9250068417 |   421323053 |  6407499223 |   407705703 |  6676150428 |  3204523106 |   817839476 |   852381345 |  1743024760 |  1041377712 |  3733953851 |   249999981 |   662838596 |  8059533223 |  6000736934
  Cycles                             |  5997166910 |  5997165717 |  5997165897 |  5997165731 |  5997166416 |  5997166711 |  5997166214 |  5997166543 |  5997165865 |  5997166609 |  5997166047 |  5997168011 |  5997164440 |  5997166148 |  5997166753 |  5997165717
  IPC                                |        0.19 |        1.54 |        0.07 |        1.07 |        0.07 |        1.11 |        0.53 |        0.14 |        0.14 |        0.29 |        0.17 |        0.62 |        0.04 |        0.11 |        1.34 |        1.00
  Time (ns)                          |  1999055637 |  1999055239 |  1999055299 |  1999055244 |  1999055472 |  1999055571 |  1999055405 |  1999055515 |  1999055289 |  1999055537 |  1999055349 |  1999056004 |  1999054814 |  1999055383 |  1999055585 |  1999055239
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    60317623 |  1707103554 |    69638731 |   567692906 |    55996221 |   888267224 |   483389341 |   138230630 |     7729271 |    40180616 |    34713254 |   202963081 |    58565837 |    12392800 |   536802546 |   265035099
  num incorrect                      |     1410979 |   116456066 |     4400563 |    94733264 |     7711966 |    89925340 |    54285710 |    12697346 |       51754 |      716703 |    16286153 |   141212800 |     6500447 |    17232029 |    92183165 |    15044985
  misprediction rate                 |       2.29% |       6.39% |       5.94% |      14.30% |      12.11% |       9.19% |      10.10% |       8.41% |       0.67% |       1.75% |      31.93% |      41.03% |       9.99% |      58.17% |      14.66% |       5.37%
  mpki                               |        1.26 |       12.59 |       10.44 |       14.78 |       18.92 |       13.47 |       16.94 |       15.53 |        0.06 |        0.41 |       15.64 |       37.82 |       26.00 |       26.00 |       11.44 |        2.51
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   112233542 |  1516777963 |    70688423 |   727367373 |    71392966 |  1001424350 |   513008264 |    95078886 |    75334154 |   155792311 |    81424071 |   304748658 |    21135842 |    72137523 |   977921283 |   571396447
    num misses                       |          47 |          39 |           4 |        2194 |          91 |        4333 |       18848 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   390575743 |  3014577352 |   128419054 |  2679651351 |   189995192 |  2606523893 |  1290140837 |   284983249 |   232053177 |   684852239 |   453394706 |  1102082299 |    86633855 |   242751863 |  3398425374 |  1824090396
    num misses                       |      605977 |          23 |      152976 |     1415370 |     7383193 |      805141 |     7171662 |     4901495 |      414264 |      365595 |      468325 |       67007 |     1331692 |     1697607 |    24158372 |      584491
    miss rate                        |       0.16% |       0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.72% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.70% |       0.71% |       0.03%
    mpki                             |        0.54 |        0.00 |        0.36 |        0.22 |       18.11 |        0.12 |        2.24 |        5.99 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.56 |        3.00 |        0.10
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      606024 |          62 |      152980 |     1417564 |     7383284 |      809474 |     7190510 |     4901537 |      414267 |      365599 |      468328 |       67059 |     1349133 |     1697621 |    24158390 |      584499
    num misses                       |      187013 |          62 |      152980 |       44632 |     2201592 |       23698 |     1022933 |     1331287 |      413953 |      190393 |      319150 |       59866 |     1140461 |     1697602 |      184710 |       14600
    miss rate                        |      30.86% |     100.00% |     100.00% |       3.15% |      29.82% |       2.93% |      14.23% |      27.16% |      99.92% |      52.08% |      68.15% |      89.27% |      84.53% |     100.00% |       0.76% |       2.50%
    mpki                             |        0.17 |        0.00 |        0.36 |        0.01 |        5.40 |        0.00 |        0.32 |        1.63 |        0.49 |        0.11 |        0.31 |        0.02 |        4.56 |        2.56 |        0.02 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   112233542 |  1516777963 |    70688423 |   727367373 |    71392966 |  1001424350 |   513008264 |    95078886 |    75334154 |   155792311 |    81424071 |   304748658 |    21135842 |    72137523 |   977921283 |   571396447
    num cache misses                 |      114919 |    14807925 |       13077 |    10040882 |     1648299 |    20819304 |     9771878 |      107308 |      596319 |      239539 |      121350 |      133274 |      409174 |       56409 |     8834004 |      156952
    miss rate                        |       0.10% |       0.98% |       0.02% |       1.38% |       2.31% |       2.08% |       1.90% |       0.11% |       0.79% |       0.15% |       0.15% |       0.04% |       1.94% |       0.08% |       0.90% |       0.03%
