                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  350076912 |  426967853 |  249999883 |  383038054
  Cycles                             |  239122076 |  239122018 |  239118598 |  239122509
  IPC                                |       1.46 |       1.79 |       1.05 |       1.60
  Time (ns)                          |   79707359 |   79707340 |   79706200 |   79707503
Branch predictor stats               |            |            |            |           
  num correct                        |   28191453 |   28805619 |   13678195 |   16014582
  num incorrect                      |    4725428 |    4805364 |    9414386 |     920253
  misprediction rate                 |     14.36% |     14.30% |     40.77% |      5.43%
  mpki                               |      13.50 |      11.25 |      37.66 |       2.40
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   51310840 |   51659687 |   20500819 |   37227703
    num misses                       |         65 |         18 |         52 |          8
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  167863422 |  179277585 |   73920987 |  119935819
    num misses                       |     940475 |    1188514 |       4511 |      31563
    miss rate                        |      0.56% |      0.66% |      0.01% |      0.03%
    mpki                             |       2.69 |       2.78 |       0.02 |       0.08
  L2 TLB                             |            |            |            |           
    num accesses                     |     940540 |    1188532 |       4563 |      31571
    num misses                       |       6012 |       8731 |       4160 |       1034
    miss rate                        |      0.64% |      0.73% |     91.17% |      3.28%
    mpki                             |       0.02 |       0.02 |       0.02 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   51310840 |   51659687 |   20500819 |   37227703
    num cache misses                 |    1685192 |     433224 |       3403 |       4747
    miss rate                        |      3.28% |      0.84% |      0.02% |      0.01%
    mpki                             |       4.81 |       1.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  167863422 |  179277585 |   73920987 |  119935819
    num cache misses                 |    5723537 |     902972 |     270229 |    3249159
    miss rate                        |      3.41% |      0.50% |      0.37% |      2.71%
    mpki                             |      16.35 |       2.11 |       1.08 |       8.48
  Cache L2                           |            |            |            |           
    num cache accesses               |    7409824 |    1343538 |     276813 |    3262042
    num cache misses                 |    1128412 |     147769 |     263659 |      71528
    miss rate                        |     15.23% |     11.00% |     95.25% |      2.19%
    mpki                             |       3.22 |       0.35 |       1.05 |       0.19
  Cache L3                           |            |            |            |           
    num cache accesses               |    1129708 |     155236 |     266956 |      79774
    num cache misses                 |      27427 |      41682 |     261413 |      39188
    miss rate                        |      2.43% |     26.85% |     97.92% |     49.12%
    mpki                             |       0.08 |       0.10 |       1.05 |       0.10
DRAM summary                         |            |            |            |           
  num dram accesses                  |     569262 |          0 |          0 |          0
  average dram access latency (ns)   |     112.01 |        inf |        inf |        inf
  average dram queueing delay        |       2.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      7.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
