                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   912104947 |  1017263366 |  2104817294 |  1085575913 |  3269704229 |   419991234 |  4762966075 |  2002757693 |  6965884425 |   425084129 |  7920883587 |  3654142752 |   249999981 |  1680613584 |  1651654633 |  5786810732
  Cycles                             |  4230244160 |  4230244147 |  4230244469 |  4230244402 |  4230244510 |  4230244702 |  4230244424 |  4230244525 |  4230244115 |  4230244487 |  4230244113 |  4230244110 |  4230241646 |  4230244120 |  4230244131 |  4230244125
  IPC                                |        0.22 |        0.24 |        0.50 |        0.26 |        0.77 |        0.10 |        1.13 |        0.47 |        1.65 |        0.10 |        1.87 |        0.86 |        0.06 |        0.40 |        0.39 |        1.37
  Time (ns)                          |  1410081387 |  1410081383 |  1410081490 |  1410081468 |  1410081504 |  1410081568 |  1410081475 |  1410081509 |  1410081372 |  1410081496 |  1410081371 |  1410081370 |  1410080549 |  1410081374 |  1410081377 |  1410081375
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    55418400 |    34333706 |     2738976 |    67027285 |   186023135 |    57767229 |   210262654 |    37278760 |  1285557613 |    70322563 |   627963385 |   168263093 |    58565837 |    38421256 |   250920701 |   385237190
  num incorrect                      |    33349200 |    16057833 |       46418 |     2206028 |    31449564 |     7951517 |    11940024 |     5688611 |    87699180 |     4400563 |    51370031 |     1398040 |     6500447 |      684210 |    54280886 |    66183397
  misprediction rate                 |      37.57% |      31.87% |       1.67% |       3.19% |      14.46% |      12.10% |       5.37% |      13.24% |       6.39% |       5.89% |       7.56% |       0.82% |       9.99% |       1.75% |      17.79% |      14.66%
  mpki                               |       36.56 |       15.79 |        0.02 |        2.03 |        9.62 |       18.93 |        2.51 |        2.84 |       12.59 |       10.35 |        6.49 |        0.38 |       26.00 |        0.41 |       32.86 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   108789405 |    79620030 |   241107045 |   103174466 |   366868456 |    73550832 |   453625468 |   190670929 |  1142229918 |    71372255 |   662783110 |   279548886 |    21135842 |   150545607 |   228061875 |   702110714
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          90 |          39 |           4 |          42 |          43 |       17441 |           4 |         350 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   419500102 |   440498684 |  1574477274 |   358744052 |  1537276670 |   195698883 |  1448218107 |  1017542691 |  2270169724 |   129444802 |  2180035124 |  2102723448 |    86633855 |   661600583 |   641243749 |  2439954061
    num misses                       |     2869835 |      456661 |    56789675 |     3008384 |      992586 |     7623205 |      463428 |     2256554 |          23 |      154311 |    10664040 |      282402 |     1331681 |      348249 |     3395529 |    17336914
    miss rate                        |       0.68% |       0.10% |       3.61% |       0.84% |       0.06% |       3.90% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.15 |        0.45 |       26.98 |        2.77 |        0.30 |       18.15 |        0.10 |        1.13 |        0.00 |        0.36 |        1.35 |        0.08 |        5.33 |        0.21 |        2.06 |        3.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     2869845 |      456664 |    56789681 |     3008406 |      992642 |     7623297 |      463436 |     2256644 |          62 |      154315 |    10664082 |      282445 |     1349122 |      348253 |     3395879 |    17336932
    num misses                       |     2279292 |      311921 |    40549586 |      280778 |      156633 |     2274137 |       11617 |       31242 |          62 |      154315 |     3316956 |       81986 |     1140466 |      184461 |      315318 |      132729
    miss rate                        |      79.42% |      68.30% |      71.40% |       9.33% |      15.78% |      29.83% |       2.51% |       1.38% |     100.00% |     100.00% |      31.10% |      29.03% |      84.53% |      52.97% |       9.29% |       0.77%
    mpki                             |        2.50 |        0.31 |       19.27 |        0.26 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   108789405 |    79620030 |   241107045 |   103174466 |   366868456 |    73550832 |   453625468 |   190670929 |  1142229918 |    71372255 |   662783110 |   279548886 |    21135842 |   150545607 |   228061875 |   702110714
    num cache misses                 |       63157 |      116259 |     1072045 |      708697 |     1117267 |     1668013 |      127826 |      379073 |    11140628 |       12404 |     1257002 |      251112 |      407590 |      221548 |    13511461 |     6488850
    miss rate                        |       0.06% |       0.15% |       0.44% |       0.69% |       0.30% |       2.27% |       0.03% |       0.20% |       0.98% |       0.02% |       0.19% |       0.09% |       1.93% |       0.15% |       5.92% |       0.92%
    mpki                             |        0.07 |        0.11 |        0.51 |        0.65 |        0.34 |        3.97 |        0.03 |        0.19 |        1.60 |        0.03 |        0.16 |        0.07 |        1.63 |        0.13 |        8.18 |        1.12
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   419500102 |   440498684 |  1574477274 |   358744052 |  1537276670 |   195698883 |  1448218107 |  1017542691 |  2270169724 |   129444802 |  2180035124 |  2102723448 |    86633855 |   661600583 |   641243749 |  2439954061
    num cache misses                 |     6577586 |    22524646 |    17327502 |    21303088 |     9489383 |    11208156 |    38691843 |    15804331 |      209883 |     9878894 |   116655205 |    19768722 |     7456210 |    17029686 |    14442666 |    12019623
    miss rate                        |       1.57% |       5.11% |       1.10% |       5.94% |       0.62% |       5.73% |       2.67% |       1.55% |       0.01% |       7.63% |       5.35% |       0.94% |       8.61% |       2.57% |       2.25% |       0.49%
    mpki                             |        7.21 |       22.14 |        8.23 |       19.62 |        2.90 |       26.69 |        8.12 |        7.89 |        0.03 |       23.24 |       14.73 |        5.41 |       29.82 |       10.13 |        8.74 |        2.08
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7835987 |    24232541 |    18413063 |    23566075 |    10629929 |    15345905 |    39068463 |    17390725 |    11382888 |    13224770 |   117948853 |    20041996 |     7884495 |    17275247 |    28681791 |    18659848
    num cache misses                 |     6216745 |    20205660 |    12908937 |    10314846 |     7574130 |    11088227 |     2037967 |     9084219 |      734361 |     9891298 |   109350942 |    13838361 |     7535961 |    12150842 |    14333571 |     2883044
    miss rate                        |      79.34% |      83.38% |      70.11% |      43.77% |      71.25% |      72.26% |       5.22% |      52.24% |       6.45% |      74.79% |      92.71% |      69.05% |      95.58% |      70.34% |      49.97% |      15.45%
    mpki                             |        6.82 |       19.86 |        6.13 |        9.50 |        2.32 |       26.40 |        0.43 |        4.54 |        0.11 |       23.27 |       13.81 |        3.79 |       30.14 |        7.23 |        8.68 |        0.50
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7496018 |    21797296 |    12922775 |    11884719 |     7601451 |    13562291 |     2296592 |    10291869 |      766738 |    13224770 |   109387660 |    13861508 |     7557246 |    12183379 |    15063003 |     3038890
    num cache misses                 |     4968273 |    19959671 |    11241242 |     6006934 |     5059775 |     8278181 |     1651637 |     3861119 |      689843 |     9865124 |     1094465 |     6591396 |     7296144 |    11657198 |     4060158 |     1318907
    miss rate                        |      66.28% |      91.57% |      86.99% |      50.54% |      66.56% |      61.04% |      71.92% |      37.52% |      89.97% |      74.60% |       1.00% |      47.55% |      96.55% |      95.68% |      26.95% |      43.40%
    mpki                             |        5.45 |       19.62 |        5.34 |        5.53 |        1.55 |       19.71 |        0.35 |        1.93 |        0.10 |       23.21 |        0.14 |        1.80 |       29.18 |        6.94 |        2.46 |        0.23
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   135251480 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      332.73 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      222.72 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
