                                     | Core 0     | Core 1     | Core 2      | Core 3    
  Instructions                       |  503808094 |  249999980 |  1089804821 |  860877346
  Cycles                             |  939837383 |  939835317 |   939837161 |  939837447
  IPC                                |       0.54 |       0.27 |        1.16 |       0.92
  Time (ns)                          |  313279128 |  313278439 |   313279054 |  313279149
Branch predictor stats               |            |            |             |           
  num correct                        |   39936170 |   42338506 |    87705094 |  129792502
  num incorrect                      |    3264642 |    3913322 |    14732610 |   14568576
  misprediction rate                 |      7.56% |      8.46% |      14.38% |     10.09%
  mpki                               |       6.48 |      15.65 |       13.52 |      16.92
TLB Summary                          |            |            |             |           
  I-TLB                              |            |            |             |           
    num accesses                     |   42260899 |   28960848 |   159704672 |  137838776
    num misses                       |         42 |         42 |          65 |       5402
    miss rate                        |      0.00% |      0.00% |       0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |        0.00 |       0.01
  D-TLB                              |            |            |             |           
    num accesses                     |  138794070 |   86565665 |   522657275 |  347102353
    num misses                       |     675789 |    1462263 |     2919109 |    1961713
    miss rate                        |      0.49% |      1.69% |       0.56% |      0.57%
    mpki                             |       1.34 |       5.85 |        2.68 |       2.28
  L2 TLB                             |            |            |             |           
    num accesses                     |     675831 |    1462305 |     2919174 |    1967115
    num misses                       |     209973 |     397377 |       18712 |     284357
    miss rate                        |     31.07% |     27.17% |       0.64% |     14.46%
    mpki                             |       0.42 |       1.59 |        0.02 |       0.33
Cache Summary                        |            |            |             |           
  Cache L1-I                         |            |            |             |           
    num cache accesses               |   42260899 |   28960848 |   159704672 |  137838776
    num cache misses                 |      43066 |      16897 |     4804607 |    2488881
    miss rate                        |      0.10% |      0.06% |       3.01% |      1.81%
    mpki                             |       0.09 |       0.07 |        4.41 |       2.89
  Cache L1-D                         |            |            |             |           
    num cache accesses               |  138794070 |   86565665 |   522657275 |  347102353
    num cache misses                 |    7377549 |   10118249 |    17414824 |    3223701
    miss rate                        |      5.32% |     11.69% |       3.33% |      0.93%
    mpki                             |      14.64 |      40.47 |       15.98 |       3.74
  Cache L2                           |            |            |             |           
    num cache accesses               |    7463680 |   11417020 |    22255512 |    5912263
    num cache misses                 |    6267791 |    7700472 |      773449 |    1816095
    miss rate                        |     83.98% |     67.45% |       3.48% |     30.72%
    mpki                             |      12.44 |      30.80 |        0.71 |       2.11
  Cache L3                           |            |            |             |           
    num cache accesses               |    6313848 |    8984821 |      815213 |    2018297
    num cache misses                 |    3775464 |    6560488 |      766668 |    1733863
    miss rate                        |     59.80% |     73.02% |      94.05% |     85.91%
    mpki                             |       7.49 |      26.24 |        0.70 |       2.01
DRAM summary                         |            |            |             |           
  num dram accesses                  |   15968254 |          0 |           0 |          0
  average dram access latency (ns)   |     122.12 |        inf |         inf |        inf
  average dram queueing delay        |      12.11 |       0.00 |        0.00 |       0.00
  average dram bandwidth utilization |     51.00% |      0.00% |       0.00% |      0.00%
Coherency Traffic                    |            |            |             |           
  num loads from dram                |          0 |          0 |           0 |          0
  num loads from dram cache          |          0 |          0 |           0 |          0
  num loads from remote cache        |          0 |          0 |           0 |          0
