                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  410252814 |  442787012 |  249999979 |  375034125
  Cycles                             |  254605458 |  254605329 |  254603125 |  254605461
  IPC                                |       1.61 |       1.74 |       0.98 |       1.47
  Time (ns)                          |   84868486 |   84868443 |   84867708 |   84868487
Branch predictor stats               |            |            |            |           
  num correct                        |   17408405 |   81717265 |   38222132 |   33958373
  num incorrect                      |    1001317 |    5575214 |    9793313 |    5822755
  misprediction rate                 |      5.44% |      6.39% |     20.40% |     14.64%
  mpki                               |       2.44 |      12.59 |      39.17 |      15.53
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   39648529 |   72607320 |   32523298 |   42794679
    num misses                       |          8 |         39 |         19 |        221
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  127454984 |  144308201 |   84159510 |  156981584
    num misses                       |      36054 |         23 |     372580 |      85011
    miss rate                        |      0.03% |      0.00% |      0.44% |      0.05%
    mpki                             |       0.09 |       0.00 |       1.49 |       0.23
  L2 TLB                             |            |            |            |           
    num accesses                     |      36062 |         62 |     372599 |      85232
    num misses                       |       1105 |         62 |      78122 |       2737
    miss rate                        |      3.06% |    100.00% |     20.97% |      3.21%
    mpki                             |       0.00 |       0.00 |       0.31 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   39648529 |   72607320 |   32523298 |   42794679
    num cache misses                 |       1146 |     743734 |     108605 |     536470
    miss rate                        |      0.00% |      1.02% |      0.33% |      1.25%
    mpki                             |       0.00 |       1.68 |       0.43 |       1.43
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  127454984 |  144308201 |   84159510 |  156981584
    num cache misses                 |    3444468 |      35897 |     310842 |    1154345
    miss rate                        |      2.70% |      0.02% |      0.37% |      0.74%
    mpki                             |       8.40 |       0.08 |       1.24 |       3.08
  Cache L2                           |            |            |            |           
    num cache accesses               |    3453887 |     784773 |     485445 |    1692901
    num cache misses                 |      50348 |     110786 |     104344 |      77477
    miss rate                        |      1.46% |     14.12% |     21.49% |      4.58%
    mpki                             |       0.12 |       0.25 |       0.42 |       0.21
  Cache L3                           |            |            |            |           
    num cache accesses               |      58730 |     115934 |     171517 |      79673
    num cache misses                 |      40794 |     109835 |      89642 |      37104
    miss rate                        |     69.46% |     94.74% |     52.26% |     46.57%
    mpki                             |       0.10 |       0.25 |       0.36 |       0.10
DRAM summary                         |            |            |            |           
  num dram accesses                  |     349093 |          0 |          0 |          0
  average dram access latency (ns)   |     110.46 |        inf |        inf |        inf
  average dram queueing delay        |       0.45 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      4.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
