                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2104888439 |  1012280937 |  2146584801 |  1148512229 |  3705910784 |   468110786 |  5771398051 |  3414585801 |  7777778694 |   420334461 |   658191241 |  4117730519 |   249999981 |  1688840751 |  1723899088 |  7047443039
  Cycles                             |  4268665410 |  4268665410 |  4268666209 |  4268665441 |  4268665399 |  4268667074 |  4268665410 |  4268665410 |  4268665418 |  4268665492 |  4268665438 |  4268665395 |  4268663022 |  4268665866 |  4268666141 |  4268665417
  IPC                                |        0.49 |        0.24 |        0.50 |        0.27 |        0.87 |        0.11 |        1.35 |        0.80 |        1.82 |        0.10 |        0.15 |        0.96 |        0.06 |        0.40 |        0.40 |        1.65
  Time (ns)                          |  1422888470 |  1422888470 |  1422888736 |  1422888480 |  1422888466 |  1422889025 |  1422888470 |  1422888470 |  1422888473 |  1422888497 |  1422888479 |  1422888465 |  1422887674 |  1422888622 |  1422888714 |  1422888472
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   127935297 |    34255285 |     2794188 |    70691065 |   211349615 |    64374105 |   254726268 |    63577558 |  1435393890 |    69458987 |    52221528 |   189616574 |    58565837 |    38653072 |   261547261 |   469290362
  num incorrect                      |    76984878 |    16010657 |       47354 |     2557848 |    35804825 |     8848858 |    14463536 |     9612825 |    97921262 |     4400563 |     4286007 |     1576143 |     6500447 |      688492 |    56812542 |    80604848
  misprediction rate                 |      37.57% |      31.85% |       1.67% |       3.49% |      14.49% |      12.08% |       5.37% |      13.13% |       6.39% |       5.96% |       7.58% |       0.82% |       9.99% |       1.75% |      17.85% |      14.66%
  mpki                               |       36.57 |       15.82 |        0.02 |        2.23 |        9.66 |       18.90 |        2.51 |        2.82 |       12.59 |       10.47 |        6.51 |        0.38 |       26.00 |        0.41 |       32.96 |       11.44
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   251203996 |    79247283 |   245889029 |   109240178 |   416231291 |    81995619 |   549707687 |   325116230 |  1275361293 |    70508679 |    54887802 |   315019319 |    21135842 |   151237469 |   238871270 |   855093740
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |         110 |          39 |           4 |          42 |          43 |       17441 |           4 |         357 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   968004681 |   437834150 |  1605729393 |   382440227 |  1741018928 |   218148860 |  1755062582 |  1735115579 |  2534769073 |   128149438 |   181251186 |  2369482392 |    86633855 |   664666114 |   669593216 |  2971596377
    num misses                       |     6641386 |      453989 |    57929510 |     3049198 |     1122073 |     8491463 |      562409 |     3891087 |          23 |      152624 |      896028 |      318949 |     1331686 |      350618 |     3565783 |    21123528
    miss rate                        |       0.69% |       0.10% |       3.61% |       0.80% |       0.06% |       3.89% |       0.03% |       0.22% |       0.00% |       0.12% |       0.49% |       0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.16 |        0.45 |       26.99 |        2.65 |        0.30 |       18.14 |        0.10 |        1.14 |        0.00 |        0.36 |        1.36 |        0.08 |        5.33 |        0.21 |        2.07 |        3.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     6641396 |      453992 |    57929516 |     3049220 |     1122129 |     8491555 |      562417 |     3891197 |          62 |      152628 |      896070 |      318992 |     1349127 |      350622 |     3566140 |    21123546
    num misses                       |     5278964 |      310423 |    41384124 |      289110 |      176836 |     2534808 |       14022 |       52789 |          62 |      152628 |      279462 |       92454 |     1140464 |      185257 |      350012 |      161604
    miss rate                        |      79.49% |      68.38% |      71.44% |       9.48% |      15.76% |      29.85% |       2.49% |       1.36% |     100.00% |     100.00% |      31.19% |      28.98% |      84.53% |      52.84% |       9.81% |       0.77%
    mpki                             |        2.51 |        0.31 |       19.28 |        0.25 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.36 |        0.42 |        0.02 |        4.56 |        0.11 |        0.20 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   251203996 |    79247283 |   245889029 |   109240178 |   416231291 |    81995619 |   549707687 |   325116230 |  1275361293 |    70508679 |    54887802 |   315019319 |    21135842 |   151237469 |   238871270 |   855093740
    num cache misses                 |      139069 |      113249 |     1035896 |      708855 |     1210700 |     1768649 |       94753 |      588431 |    12066167 |       11770 |      105498 |      283202 |      402829 |      212753 |    13881623 |     7372610
    miss rate                        |       0.06% |       0.14% |       0.42% |       0.65% |       0.29% |       2.16% |       0.02% |       0.18% |       0.95% |       0.02% |       0.19% |       0.09% |       1.91% |       0.14% |       5.81% |       0.86%
    mpki                             |        0.07 |        0.11 |        0.48 |        0.62 |        0.33 |        3.78 |        0.02 |        0.17 |        1.55 |        0.03 |        0.16 |        0.07 |        1.61 |        0.13 |        8.05 |        1.05
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   968004681 |   437834150 |  1605729393 |   382440227 |  1741018928 |   218148860 |  1755062582 |  1735115579 |  2534769073 |   128149438 |   181251186 |  2369482392 |    86633855 |   664666114 |   669593216 |  2971596377
    num cache misses                 |    14964368 |    22408216 |    17664728 |    21739615 |    10675656 |    12412513 |    46521809 |    26699437 |      112208 |     9770543 |     9745496 |    22271174 |     7451440 |    17092425 |    14853978 |    13994497
    miss rate                        |       1.55% |       5.12% |       1.10% |       5.68% |       0.61% |       5.69% |       2.65% |       1.54% |       0.00% |       7.62% |       5.38% |       0.94% |       8.60% |       2.57% |       2.22% |       0.47%
    mpki                             |        7.11 |       22.14 |        8.23 |       18.93 |        2.88 |       26.52 |        8.06 |        7.82 |        0.01 |       23.24 |       14.81 |        5.41 |       29.81 |       10.12 |        8.62 |        1.99
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    16218720 |    24111152 |    18701336 |    24020487 |    11896079 |    16529618 |    46785783 |    27617593 |    12193483 |    13115949 |     9930146 |    22570846 |     7872529 |    17306195 |    29407341 |    21452073
    num cache misses                 |    14068140 |    20103044 |    13078447 |    10499661 |     8367805 |    12188178 |     1541919 |    14214334 |      324916 |     9782313 |     9117364 |    15585298 |     7525656 |    12111003 |    14382814 |     2135735
    miss rate                        |      86.74% |      83.38% |      69.93% |      43.71% |      70.34% |      73.74% |       3.30% |      51.47% |       2.66% |      74.58% |      91.82% |      69.05% |      95.59% |      69.98% |      48.91% |       9.96%
