                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   626590856 |   249999875 |   651014704 |   857013966
  Cycles                             |  1363042349 |  1363040573 |  1363042505 |  1363042394
  IPC                                |        0.46 |        0.18 |        0.48 |        0.63
  Time (ns)                          |   454347450 |   454346858 |   454347502 |   454347465
Branch predictor stats               |             |             |             |            
  num correct                        |    34064222 |    38165828 |    19407896 |     1111802
  num incorrect                      |      796611 |     8123236 |     9377037 |       18842
  misprediction rate                 |       2.29% |      17.55% |      32.58% |       1.67%
  mpki                               |        1.27 |       32.49 |       14.40 |        0.02
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    63248514 |    34415971 |    50461978 |    98180930
    num misses                       |          47 |         133 |           3 |           6
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   218937597 |    96931746 |   296393898 |   641042501
    num misses                       |      341227 |      514363 |      299544 |    23124402
    miss rate                        |       0.16% |       0.53% |       0.10% |       3.61%
    mpki                             |        0.54 |        2.06 |        0.46 |       26.98
  L2 TLB                             |             |             |             |            
    num accesses                     |      341274 |      514496 |      299547 |    23124408
    num misses                       |      106412 |       50817 |      198647 |    16555266
    miss rate                        |      31.18% |       9.88% |      66.32% |      71.59%
    mpki                             |        0.17 |        0.20 |        0.31 |       19.32
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    63248514 |    34415971 |    50461978 |    98180930
    num cache misses                 |       61844 |     2801096 |       43596 |      666824
    miss rate                        |       0.10% |       8.14% |       0.09% |       0.68%
    mpki                             |        0.10 |       11.20 |        0.07 |        0.78
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   218937597 |    96931746 |   296393898 |   641042501
    num cache misses                 |     7915424 |     2861180 |    14509028 |     7143542
    miss rate                        |       3.62% |       2.95% |       4.90% |       1.11%
    mpki                             |       12.63 |       11.44 |       22.29 |        8.34
  Cache L2                           |             |             |             |            
    num cache accesses               |     9270827 |     5997094 |    15360489 |     7886779
    num cache misses                 |     6839111 |     4267261 |    12841663 |     6465550
    miss rate                        |      73.77% |      71.16% |      83.60% |      81.98%
    mpki                             |       10.91 |       17.07 |       19.73 |        7.54
  Cache L3                           |             |             |             |            
    num cache accesses               |     8238169 |     4604318 |    13649528 |     6542091
    num cache misses                 |     6817028 |     4262810 |    12819080 |     6353635
    miss rate                        |      82.75% |      92.58% |      93.92% |      97.12%
    mpki                             |       10.88 |       17.05 |       19.69 |        7.41
DRAM summary                         |             |             |             |            
  num dram accesses                  |    37492902 |           0 |           0 |           0
  average dram access latency (ns)   |      168.99 |         inf |         inf |         inf
  average dram queueing delay        |       58.98 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
