                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |   249999973 |   861943968 |  1398361754 |  1707770291 |   973197568 |   758943495 |  1209718939 |  1884368215
  Cycles                             |  1129755721 |  1129757420 |  1129757242 |  1129757040 |  1129757040 |  1129757040 |  1129757273 |  1129757168
  IPC                                |        0.22 |        0.76 |        1.24 |        1.51 |        0.86 |        0.67 |        1.07 |        1.67
  Time (ns)                          |   376585240 |   376585807 |   376585747 |   376585680 |   376585680 |   376585680 |   376585758 |   376585723
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    40600608 |    19286871 |    80119629 |    75215790 |     1271354 |    46137126 |   182452576 |   249061405
  num incorrect                      |     2521753 |      341764 |    13569810 |     4265034 |       21546 |    27763463 |    20488843 |    25323116
  misprediction rate                 |       5.85% |       1.74% |      14.48% |       5.37% |       1.67% |      37.57% |      10.10% |       9.23%
  mpki                               |       10.09 |        0.40 |        9.70 |        2.50 |        0.02 |       36.58 |       16.94 |       13.44
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    41868591 |    77741872 |   157421851 |   162860353 |   111465596 |    90588602 |   193661136 |   283674311
    num misses                       |           4 |           4 |          56 |           8 |           6 |          10 |        7282 |        1311
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |    75636447 |   340765191 |   656312206 |   519955026 |   728035072 |   348920521 |   487218365 |   739256552
    num misses                       |       88470 |      171489 |      420244 |      165699 |    26322933 |     2401247 |     2739046 |      234467
    miss rate                        |       0.12% |       0.05% |       0.06% |       0.03% |       3.62% |       0.69% |       0.56% |       0.03%
    mpki                             |        0.35 |        0.20 |        0.30 |        0.10 |       27.05 |        3.16 |        2.26 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       88474 |      171493 |      420300 |      165707 |    26322939 |     2401257 |     2746328 |      235778
    num misses                       |       88474 |       95734 |       66352 |        4285 |    18840697 |     1908977 |      394360 |        7013
    miss rate                        |     100.00% |      55.82% |      15.79% |       2.59% |      71.58% |      79.50% |      14.36% |       2.97%
    mpki                             |        0.35 |        0.11 |        0.05 |        0.00 |       19.36 |        2.52 |        0.33 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |    41868591 |    77741872 |   157421851 |   162860353 |   111465596 |    90588602 |   193661136 |   283674311
    num cache misses                 |        7090 |      100206 |      453717 |       30793 |      469201 |       49677 |     3720509 |     5836771
    miss rate                        |       0.02% |       0.13% |       0.29% |       0.02% |       0.42% |       0.05% |       1.92% |       2.06%
    mpki                             |        0.03 |        0.12 |        0.32 |        0.02 |        0.48 |        0.07 |        3.08 |        3.10
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |    75636447 |   340765191 |   656312206 |   519955026 |   728035072 |   348920521 |   487218365 |   739256552
    num cache misses                 |     5663673 |     8511114 |     4012484 |    13815988 |     8021962 |     5388249 |     4597064 |     9562393
    miss rate                        |       7.49% |       2.50% |       0.61% |       2.66% |       1.10% |       1.54% |       0.94% |       1.29%
    mpki                             |       22.65 |        9.87 |        2.87 |        8.09 |        8.24 |        7.10 |        3.80 |        5.07
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7690457 |     8611897 |     4471373 |    13905711 |     8491545 |     5882342 |     8472798 |    15469387
    num cache misses                 |     5670763 |     6228763 |     3143525 |      502538 |     5940067 |     5061958 |     4463290 |      933651
    miss rate                        |      73.74% |      72.33% |      70.30% |       3.61% |      69.95% |      86.05% |      52.68% |       6.04%
    mpki                             |       22.68 |        7.23 |        2.25 |        0.29 |        6.10 |        6.67 |        3.69 |        0.50
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7690457 |     6230208 |     3149183 |      563691 |     5940563 |     5571524 |     4619125 |     1004087
    num cache misses                 |     5660106 |     6004336 |     1837333 |      350695 |     5066501 |     1450846 |     1378156 |      502163
    miss rate                        |      73.60% |      96.37% |      58.34% |      62.21% |      85.29% |      26.04% |      29.84% |      50.01%
    mpki                             |       22.64 |        6.97 |        1.31 |        0.21 |        5.21 |        1.91 |        1.14 |        0.27
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    29777568 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      152.55 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       42.54 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      79.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
