                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   426799613 |  6504866989 |   275183041 |   398724008 |   269901991 |   755406473 |   653677887 |   249999886 |  4126037589 |   648907394 |  1155026533 |   607240358 |  3679852176 |  1320912151 |  2192663569 |  4383988546
  Cycles                             |  3739099251 |  3739098900 |  3739099299 |  3739099837 |  3739099377 |  3739099478 |  3739098910 |  3739094743 |  3739098900 |  3739099023 |  3739100449 |  3739099559 |  3739098912 |  3739098870 |  3739098900 |  3739100392
  IPC                                |        0.11 |        1.74 |        0.07 |        0.11 |        0.07 |        0.20 |        0.17 |        0.07 |        1.10 |        0.17 |        0.31 |        0.16 |        0.98 |        0.35 |        0.59 |        1.17
  Time (ns)                          |  1246366417 |  1246366300 |  1246366433 |  1246366613 |  1246366459 |  1246366493 |  1246366304 |  1246364915 |  1246366300 |  1246366341 |  1246366817 |  1246366520 |  1246366304 |  1246366290 |  1246366300 |  1246366798
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    33869849 |  1200475975 |    46890369 |     7377927 |    44105272 |    45921247 |    39996905 |    34399075 |   181350711 |    19374728 |   125331159 |     5501573 |   295975485 |     1725495 |   125429609 |   582849620
  num incorrect                      |     2789418 |    81894911 |     4231764 |    10310098 |     2615649 |    27632844 |     1512429 |     4720676 |    10300104 |     9357083 |    19174004 |       36828 |    49702058 |       29242 |    21246869 |    58945619
  misprediction rate                 |       7.61% |       6.39% |       8.28% |      58.29% |       5.60% |      37.57% |       3.64% |      12.07% |       5.37% |      32.57% |      13.27% |       0.66% |      14.38% |       1.67% |      14.49% |       9.18%
  mpki                               |        6.54 |       12.59 |       15.38 |       25.86 |        9.69 |       36.58 |        2.31 |       18.88 |        2.50 |       14.42 |       16.60 |        0.06 |       13.51 |        0.02 |        9.69 |       13.45
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    35538764 |  1066633850 |    31990620 |    43373988 |    45467159 |    90167945 |    62265794 |    43801034 |   393666223 |    50304326 |   135857831 |    53668066 |   539110634 |   151291525 |   246577504 |   657907295
    num misses                       |          42 |          39 |          42 |          14 |           4 |          10 |          22 |          84 |           8 |           3 |          10 |           3 |          65 |           6 |          56 |        2901
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   117682279 |  2119923177 |    95165417 |   145064065 |    81089309 |   347289081 |   218797113 |   116504258 |  1257661939 |   295266936 |   517737607 |   165249727 |  1764313709 |   988154298 |  1028983340 |  1712739037
    num misses                       |      584659 |          23 |     1583595 |     1018772 |       95502 |     2390326 |     1740385 |     4541317 |      394019 |      299474 |     5381864 |      294727 |     9852054 |    35777520 |      664283 |      534619
    miss rate                        |       0.50% |       0.00% |       1.66% |       0.70% |       0.12% |       0.69% |       0.80% |       3.90% |       0.03% |       0.10% |       1.04% |       0.18% |       0.56% |       3.62% |       0.06% |       0.03%
    mpki                             |        1.37 |        0.00 |        5.75 |        2.56 |        0.35 |        3.16 |        2.66 |       18.17 |        0.10 |        0.46 |        4.66 |        0.49 |        2.68 |       27.09 |        0.30 |        0.12
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      584701 |          62 |     1583637 |     1018786 |       95506 |     2390336 |     1740407 |     4541401 |      394027 |      299477 |     5381874 |      294730 |     9852119 |    35777526 |      664339 |      537520
    num misses                       |      182995 |          62 |      439368 |     1018775 |       95506 |     1900529 |      159388 |     1361664 |        9972 |      198014 |      485430 |      294507 |       62246 |    25524389 |      104682 |       15770
    miss rate                        |      31.30% |     100.00% |      27.74% |     100.00% |     100.00% |      79.51% |       9.16% |      29.98% |       2.53% |      66.12% |       9.02% |      99.92% |       0.63% |      71.34% |      15.76% |       2.93%
    mpki                             |        0.43 |        0.00 |        1.60 |        2.56 |        0.35 |        2.52 |        0.24 |        5.45 |        0.00 |        0.31 |        0.42 |        0.48 |        0.02 |       19.32 |        0.05 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    35538764 |  1066633850 |    31990620 |    43373988 |    45467159 |    90167945 |    62265794 |    43801034 |   393666223 |    50304326 |   135857831 |    53668066 |   539110634 |   151291525 |   246577504 |   657907295
    num cache misses                 |       32135 |    10123854 |       13666 |       10033 |        1446 |       20229 |       78437 |      496619 |       39898 |       12399 |       19364 |       39434 |    16000125 |      129495 |      417641 |    13504752
    miss rate                        |       0.09% |       0.95% |       0.04% |       0.02% |       0.00% |       0.02% |       0.13% |       1.13% |       0.01% |       0.02% |       0.01% |       0.07% |       2.97% |       0.09% |       0.17% |       2.05%
    mpki                             |        0.08 |        1.56 |        0.05 |        0.03 |        0.01 |        0.03 |        0.12 |        1.99 |        0.01 |        0.02 |        0.02 |        0.06 |        4.35 |        0.10 |        0.19 |        3.08
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   117682279 |  2119923177 |    95165417 |   145064065 |    81089309 |   347289081 |   218797113 |   116504258 |  1257661939 |   295266936 |   517737607 |   165249727 |  1764313709 |   988154298 |  1028983340 |  1712739037
    num cache misses                 |     6311295 |      104604 |    11298931 |    11068631 |     6110830 |     5397980 |    12318012 |     6509208 |    33468189 |    14439489 |    16799722 |    31088695 |    58163029 |    10816214 |     6198457 |    23103689
    miss rate                        |       5.36% |       0.00% |      11.87% |       7.63% |       7.54% |       1.55% |       5.63% |       5.59% |       2.66% |       4.89% |       3.24% |      18.81% |       3.30% |       1.09% |       0.60% |       1.35%
    mpki                             |       14.79 |        0.02 |       41.06 |       27.76 |       22.64 |        7.15 |       18.84 |       26.04 |        8.11 |       22.25 |       14.54 |       51.20 |       15.81 |        8.19 |        2.83 |        5.27
