                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3059756400 |   895691691 |  6098614489 |  3184247943 |  3642028878 |   488195632 |  2217675078 |   249999989
  Cycles                             |  3189689780 |  3189690042 |  3189689769 |  3189689778 |  3189689773 |  3189690949 |  3189689769 |  3189688213
  IPC                                |        0.96 |        0.28 |        1.91 |        1.00 |        1.14 |        0.15 |        0.70 |        0.08
  Time (ns)                          |  1063229927 |  1063230014 |  1063229923 |  1063229926 |  1063229924 |  1063230316 |  1063229923 |  1063229404
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   467626394 |   123099304 |  1125502839 |   168769479 |   549402022 |   114359888 |   336961442 |    43244780
  num incorrect                      |   119971220 |    16924380 |    76780888 |   121975502 |    61681407 |    12701960 |    72885891 |    11689069
  misprediction rate                 |      20.42% |      12.09% |       6.39% |      41.95% |      10.09% |      10.00% |      17.78% |      21.28%
  mpki                               |       39.21 |       18.90 |       12.59 |       38.31 |       16.94 |       26.02 |       32.87 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   398094628 |   156900567 |  1000021524 |   257557717 |   582995219 |    41285882 |   306873923 |    23761816
    num misses                       |          19 |         107 |          39 |          52 |       21330 |       33928 |         432 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.07 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1029864887 |   417365250 |  1987533167 |   936109495 |  1466008342 |   169168550 |   860509065 |    88558906
    num misses                       |     4560522 |    16246867 |          23 |       54453 |     8130122 |     2604753 |     4573402 |    21160128
    miss rate                        |       0.44% |       3.89% |       0.00% |       0.01% |       0.55% |       1.54% |       0.53% |      23.89%
    mpki                             |        1.49 |       18.14 |        0.00 |        0.02 |        2.23 |        5.34 |        2.06 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     4560541 |    16246974 |          62 |       54505 |     8151452 |     2638681 |     4573834 |    21160131
    num misses                       |      954678 |     4856622 |          62 |       48552 |     1162533 |     2231900 |      436000 |    10898197
    miss rate                        |      20.93% |      29.89% |     100.00% |      89.08% |      14.26% |      84.58% |       9.53% |      51.50%
    mpki                             |        0.31 |        5.42 |        0.00 |        0.02 |        0.32 |        4.57 |        0.20 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   398094628 |   156900567 |  1000021524 |   257557717 |   582995219 |    41285882 |   306873923 |    23761816
    num cache misses                 |     2047817 |     3372789 |     9502540 |       79827 |    11001225 |      786931 |    17891906 |      189560
    miss rate                        |       0.51% |       2.15% |       0.95% |       0.03% |       1.89% |       1.91% |       5.83% |       0.80%
    mpki                             |        0.67 |        3.77 |        1.56 |        0.03 |        3.02 |        1.61 |        8.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1029864887 |   417365250 |  1987533167 |   936109495 |  1466008342 |   169168550 |   860509065 |    88558906
    num cache misses                 |     4254052 |    23718614 |      100724 |     3392753 |    13618446 |    14562831 |    19301732 |    28749441
    miss rate                        |       0.41% |       5.68% |       0.01% |       0.36% |       0.93% |       8.61% |       2.24% |      32.46%
    mpki                             |        1.39 |       26.48 |        0.02 |        1.07 |        3.74 |       29.83 |        8.70 |      115.00
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     7135599 |    31101183 |     9617914 |     3594700 |    25066005 |    15384184 |    38005840 |    32550235
    num cache misses                 |     2863728 |    23287648 |      310369 |     3308635 |    13217374 |    14712615 |    18788134 |    24327970
    miss rate                        |      40.13% |      74.88% |       3.23% |      92.04% |      52.73% |      95.63% |      49.43% |      74.74%
    mpki                             |        0.94 |       26.00 |        0.05 |        1.04 |        3.63 |       30.14 |        8.47 |       97.31
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3712119 |    27302276 |      325019 |     3432689 |    13665428 |    14748061 |    19601492 |    27964797
    num cache misses                 |     1284845 |    13777424 |      306195 |     3285344 |     4023115 |    13723724 |     4764449 |    16016637
    miss rate                        |      34.61% |      50.46% |      94.21% |      95.71% |      29.44% |      93.05% |      24.31% |      57.27%
    mpki                             |        0.42 |       15.38 |        0.05 |        1.03 |        1.10 |       28.11 |        2.15 |       64.07
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    72829706 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      126.05 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       16.04 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      68.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
