                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  415584678 |  358335665 |  272965702 |  249999942
  Cycles                             |  283825518 |  283825532 |  283825537 |  283822864
  IPC                                |       1.46 |       1.26 |       0.96 |       0.88
  Time (ns)                          |   94608506 |   94608511 |   94608512 |   94607621
Branch predictor stats               |            |            |            |           
  num correct                        |   52437599 |   14886686 |   14267319 |    4611008
  num incorrect                      |    5679982 |     858069 |   10525362 |     704186
  misprediction rate                 |      9.77% |      5.45% |     42.45% |     13.25%
  mpki                               |      13.67 |       2.39 |      38.56 |       2.82
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   64024722 |   34898751 |   21951215 |   23785065
    num misses                       |        358 |          8 |         52 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  168008142 |  112564190 |   80040195 |  127043717
    num misses                       |      54549 |      26392 |       4648 |     281138
    miss rate                        |      0.03% |      0.02% |      0.01% |      0.22%
    mpki                             |       0.13 |       0.07 |       0.02 |       1.12
  L2 TLB                             |            |            |            |           
    num accesses                     |      54907 |      26400 |       4700 |     281200
    num misses                       |       1798 |        946 |       4244 |       4009
    miss rate                        |      3.27% |      3.58% |     90.30% |      1.43%
    mpki                             |       0.00 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   64024722 |   34898751 |   21951215 |   23785065
    num cache misses                 |    1392967 |      20398 |      33642 |      23428
    miss rate                        |      2.18% |      0.06% |      0.15% |      0.10%
    mpki                             |       3.35 |       0.06 |       0.12 |       0.09
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  168008142 |  112564190 |   80040195 |  127043717
    num cache misses                 |    1519984 |    3207443 |     323680 |    1990097
    miss rate                        |      0.90% |      2.85% |      0.40% |      1.57%
    mpki                             |       3.66 |       8.95 |       1.19 |       7.96
  Cache L2                           |            |            |            |           
    num cache accesses               |    2934390 |    3280933 |     385050 |    2101612
    num cache misses                 |     332831 |     312168 |     352499 |     621659
    miss rate                        |     11.34% |      9.51% |     91.55% |     29.58%
    mpki                             |       0.80 |       0.87 |       1.29 |       2.49
  Cache L3                           |            |            |            |           
    num cache accesses               |     354499 |     366747 |     380550 |     710044
    num cache misses                 |     311306 |     302728 |     352496 |     410964
    miss rate                        |     87.82% |     82.54% |     92.63% |     57.88%
    mpki                             |       0.75 |       0.84 |       1.29 |       1.64
DRAM summary                         |            |            |            |           
  num dram accesses                  |    1898058 |          0 |          0 |          0
  average dram access latency (ns)   |     112.82 |        inf |        inf |        inf
  average dram queueing delay        |       2.81 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     20.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
