                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999909 |  701027008 |  591903927 |  951765787
  Cycles                             |  653608813 |  653610900 |  653610617 |  653610600
  IPC                                |       0.38 |       1.07 |       0.91 |       1.46
  Time (ns)                          |  217869604 |  217870300 |  217870206 |  217870200
Branch predictor stats               |            |            |            |           
  num correct                        |    2271023 |   32272763 |   29666044 |   63587963
  num incorrect                      |      15217 |     266816 |   23319861 |   10838239
  misprediction rate                 |      0.67% |      0.82% |     44.01% |     14.56%
  mpki                               |       0.06 |       0.38 |      39.40 |      11.39
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   22095385 |   53624145 |   46762164 |  115407742
    num misses                       |          3 |         43 |         52 |         18
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68115827 |  403399974 |  172312979 |  400855658
    num misses                       |     121838 |      53899 |       9158 |    2784782
    miss rate                        |      0.18% |      0.01% |      0.01% |      0.69%
    mpki                             |       0.49 |       0.08 |       0.02 |       2.93
  L2 TLB                             |            |            |            |           
    num accesses                     |     121841 |      53942 |       9210 |    2784800
    num misses                       |     121749 |      16272 |       8269 |      21230
    miss rate                        |     99.92% |     30.17% |     89.78% |      0.76%
    mpki                             |       0.49 |       0.02 |       0.01 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   22095385 |   53624145 |   46762164 |  115407742
    num cache misses                 |      71002 |      35184 |      32454 |    1043660
    miss rate                        |      0.32% |      0.07% |      0.07% |      0.90%
    mpki                             |       0.28 |       0.05 |       0.05 |       1.10
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68115827 |  403399974 |  172312979 |  400855658
    num cache misses                 |   12858718 |    3699588 |     593216 |    2025143
    miss rate                        |     18.88% |      0.92% |      0.34% |      0.51%
    mpki                             |      51.43 |       5.28 |       1.00 |       2.13
  Cache L2                           |            |            |            |           
    num cache accesses               |   12929724 |    3754675 |     679878 |    3114690
    num cache misses                 |    7869089 |    2387045 |     617905 |     403192
    miss rate                        |     60.86% |     63.58% |     90.88% |     12.94%
    mpki                             |      31.48 |       3.41 |       1.04 |       0.42
  Cache L3                           |            |            |            |           
    num cache accesses               |    7869093 |    2408656 |     673143 |     450745
    num cache misses                 |    7789276 |    2154953 |     616491 |     393792
    miss rate                        |     98.99% |     89.47% |     91.58% |     87.36%
    mpki                             |      31.16 |       3.07 |       1.04 |       0.41
DRAM summary                         |            |            |            |           
  num dram accesses                  |   19247542 |          0 |          0 |          0
  average dram access latency (ns)   |     160.36 |        inf |        inf |        inf
  average dram queueing delay        |      50.35 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     88.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
