                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  1405501771 |   883016235 |   944456511 |   378048140 |  1298545219 |   249999973 |  1204804039 |   847235240
  Cycles                             |  1268158529 |  1268158503 |  1268158514 |  1268158534 |  1268158522 |  1268156482 |  1268158500 |  1268158537
  IPC                                |        1.11 |        0.70 |        0.74 |        0.30 |        1.02 |        0.20 |        0.95 |        0.67
  Time (ns)                          |   422719510 |   422719501 |   422719505 |   422719512 |   422719508 |   422718828 |   422719500 |   422719513
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |    80633786 |   135000740 |    17531256 |     7146653 |   115623987 |    40600608 |    96876294 |    51474614
  num incorrect                      |    13650964 |    34670369 |     2577004 |     9940061 |    19301271 |     2521753 |    16262039 |    30974829
  misprediction rate                 |      14.48% |      20.43% |      12.82% |      58.17% |      14.31% |       5.85% |      14.37% |      37.57%
  mpki                               |        9.71 |       39.26 |        2.73 |       26.29 |       14.86 |       10.09 |       13.50 |       36.56
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   158294865 |   114923524 |    89993776 |    41570054 |   147505088 |    41868591 |   176509648 |   101072508
    num misses                       |          56 |          19 |          70 |          14 |         511 |           4 |          65 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   659168331 |   297115122 |   481568320 |   139097204 |   542904730 |    75636447 |   577516285 |   389877110
    num misses                       |      423655 |     1313122 |     1096916 |      994018 |      279985 |       88470 |     3231279 |     2661622
    miss rate                        |       0.06% |       0.44% |       0.23% |       0.71% |       0.05% |       0.12% |       0.56% |       0.68%
    mpki                             |        0.30 |        1.49 |        1.16 |        2.63 |        0.22 |        0.35 |        2.68 |        3.14
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |      423711 |     1313141 |     1096986 |      994032 |      280496 |       88474 |     3231344 |     2661632
    num misses                       |       66825 |      274968 |       14281 |      994021 |        9045 |       88474 |       20278 |     2114588
    miss rate                        |      15.77% |      20.94% |       1.30% |     100.00% |       3.22% |     100.00% |       0.63% |      79.45%
    mpki                             |        0.05 |        0.31 |        0.02 |        2.63 |        0.01 |        0.35 |        0.02 |        2.50
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   158294865 |   114923524 |    89993776 |    41570054 |   147505088 |    41868591 |   176509648 |   101072508
    num cache misses                 |      655092 |     1022458 |      279999 |       95278 |     2338774 |       28389 |     6371228 |       58082
    miss rate                        |       0.41% |       0.89% |       0.31% |       0.23% |       1.59% |       0.07% |       3.61% |       0.06%
    mpki                             |        0.47 |        1.16 |        0.30 |        0.25 |        1.80 |        0.11 |        5.29 |        0.07
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |   659168331 |   297115122 |   481568320 |   139097204 |   542904730 |    75636447 |   577516285 |   389877110
    num cache misses                 |     4423807 |     1770498 |     7698525 |    10740348 |     5236916 |     5746278 |    19769518 |     6061011
    miss rate                        |       0.67% |       0.60% |       1.60% |       7.72% |       0.96% |       7.60% |       3.42% |       1.55%
    mpki                             |        3.15 |        2.01 |        8.15 |       28.41 |        4.03 |       22.99 |       16.41 |        7.15
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5143417 |     3113779 |     8423520 |    12246144 |     7648257 |     7789792 |    26206515 |     6599652
    num cache misses                 |     3815732 |     1787000 |     4470894 |    10835622 |     3587625 |     5774667 |     5062634 |     5703985
    miss rate                        |      74.19% |      57.39% |      53.08% |      88.48% |      46.91% |      74.13% |      19.32% |      86.43%
    mpki                             |        2.71 |        2.02 |        4.73 |       28.66 |        2.76 |       23.10 |        4.20 |        6.73
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     3880984 |     2113107 |     4915991 |    12246140 |     3667306 |     7789792 |     5131415 |     6248032
    num cache misses                 |     1822346 |     1298972 |     1480110 |    10802505 |     1328521 |     5765545 |     1232032 |     1515076
    miss rate                        |      46.96% |      61.47% |      30.11% |      88.21% |      36.23% |      74.01% |      24.01% |      24.25%
    mpki                             |        1.30 |        1.47 |        1.57 |       28.57 |        1.02 |       23.06 |        1.02 |        1.79
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |    35218464 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      168.76 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       58.75 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      83.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
