                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13      | Core 14     | Core 15    
  Instructions                       |  2935981907 |  3699570315 |  2310974401 |   481638582 |  1169805878 |  8561827305 |  3789088919 |  6470326611 |  1751203865 |   249999981 |  6960130023 |   689795378 |  4079605186 |  10112841827 |   870264717 |  1963342419
  Cycles                             |  5539763310 |  5539763500 |  5539763115 |  5539763559 |  5539762802 |  5539763522 |  5539763076 |  5539762975 |  5539762962 |  5539757990 |  5539762800 |  5539762810 |  5539763324 |   5539762729 |  5539764494 |  5539763537
  IPC                                |        0.53 |        0.67 |        0.42 |        0.09 |        0.21 |        1.55 |        0.68 |        1.17 |        0.32 |        0.05 |        1.26 |        0.12 |        0.74 |         1.83 |        0.16 |        0.35
  Time (ns)                          |  1846587770 |  1846587833 |  1846587705 |  1846587853 |  1846587601 |  1846587841 |  1846587692 |  1846587658 |  1846587654 |  1846585997 |  1846587600 |  1846587603 |  1846587775 |   1846587576 |  1846588165 |  1846587846
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num correct                        |   319966261 |   198047185 |   140479655 |    66226933 |    62364846 |   570293630 |   488321954 |   520257740 |    40399297 |    58565837 |   307196666 |    12694331 |   187863753 |   1866330118 |     7889129 |   298069344
  num incorrect                      |    48699905 |   141208357 |    84534022 |     9094933 |     1459031 |    97930987 |   113923497 |    87399067 |      720704 |     6500447 |    17434913 |    17714477 |     1562268 |    127318835 |       52820 |    64617562
  misprediction rate                 |      13.21% |      41.62% |      37.57% |      12.07% |       2.29% |      14.66% |      18.92% |      14.38% |       1.75% |       9.99% |       5.37% |      58.25% |       0.82% |        6.39% |       0.67% |      17.82%
  mpki                               |       16.59 |       38.17 |       36.58 |       18.88 |        1.25 |       11.44 |       30.07 |       13.51 |        0.41 |       26.00 |        2.50 |       25.68 |        0.38 |        12.59 |        0.06 |       32.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num accesses                     |   345235598 |   299101283 |   275843208 |    84361110 |   116831507 |  1038879249 |   531164945 |   947796605 |   156488299 |    21135842 |   662980978 |    74489460 |   312104936 |   1658252927 |    76914467 |   271463297
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         263 |          65 |           4 |       17441 |           8 |          14 |          43 |           39 |           3 |         394
