                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  394929264 |  376817695 |  249999883 |  369953067
  Cycles                             |  292389601 |  292389407 |  292386926 |  292389467
  IPC                                |       1.35 |       1.29 |       0.86 |       1.27
  Time (ns)                          |   97463201 |   97463136 |   97462309 |   97463156
Branch predictor stats               |            |            |            |           
  num correct                        |   72885233 |   48564779 |   13678195 |   29803350
  num incorrect                      |    4972806 |    5075660 |    9414386 |    4983627
  misprediction rate                 |      6.39% |      9.46% |     40.77% |     14.33%
  mpki                               |      12.59 |      13.47 |      37.66 |      13.47
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   64761152 |   57937100 |   20500819 |   54229849
    num misses                       |         39 |        339 |         52 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  128713656 |  151030482 |   73920987 |  177359032
    num misses                       |         23 |      54059 |       4511 |     996704
    miss rate                        |      0.00% |      0.04% |      0.01% |      0.56%
    mpki                             |       0.00 |       0.14 |       0.02 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |         62 |      54398 |       4563 |     996769
    num misses                       |         62 |       1692 |       4160 |       6191
    miss rate                        |    100.00% |      3.11% |     91.17% |      0.62%
    mpki                             |       0.00 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   64761152 |   57937100 |   20500819 |   54229849
    num cache misses                 |     801968 |    1308514 |      67896 |    1635118
    miss rate                        |      1.24% |      2.26% |      0.33% |      3.02%
    mpki                             |       2.03 |       3.47 |       0.27 |       4.42
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  128713656 |  151030482 |   73920987 |  177359032
    num cache misses                 |      79395 |    1545595 |     663982 |    5924091
    miss rate                        |      0.06% |      1.02% |      0.90% |      3.34%
    mpki                             |       0.20 |       4.10 |       2.66 |      16.01
  Cache L2                           |            |            |            |           
    num cache accesses               |     896881 |    2889980 |     806143 |    7568737
    num cache misses                 |     303242 |     459546 |     727735 |     220288
    miss rate                        |     33.81% |     15.90% |     90.27% |      2.91%
    mpki                             |       0.77 |       1.22 |       2.91 |       0.60
  Cache L3                           |            |            |            |           
    num cache accesses               |     318760 |     495540 |     802099 |     231318
    num cache misses                 |     302917 |     449318 |     727659 |     195202
    miss rate                        |     95.03% |     90.67% |     90.72% |     84.39%
    mpki                             |       0.77 |       1.19 |       2.91 |       0.53
DRAM summary                         |            |            |            |           
  num dram accesses                  |    2256981 |          0 |          0 |          0
  average dram access latency (ns)   |     116.14 |        inf |        inf |        inf
  average dram queueing delay        |       6.13 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     23.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
