                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  274045318 |  286894996 |  355555356 |  249999907
  Cycles                             |  287445628 |  287445705 |  287445634 |  287443977
  IPC                                |       0.95 |       1.00 |       1.24 |       0.87
  Time (ns)                          |   95815210 |   95815235 |   95815212 |   95814659
Branch predictor stats               |            |            |            |           
  num correct                        |     363968 |   42985012 |   28629925 |    4611008
  num incorrect                      |       6168 |    4942985 |    4794718 |     704186
  misprediction rate                 |      1.67% |     10.31% |     14.34% |     13.25%
  mpki                               |       0.02 |      17.23 |      13.49 |       2.82
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   31370657 |   46104959 |   52105966 |   23785065
    num misses                       |          6 |       2262 |         65 |         62
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.01 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  205068599 |  116729091 |  170456658 |  127043714
    num misses                       |    7551177 |     731145 |     955651 |     281118
    miss rate                        |      3.68% |      0.63% |      0.56% |      0.22%
    mpki                             |      27.55 |       2.55 |       2.69 |       1.12
  L2 TLB                             |            |            |            |           
    num accesses                     |    7551183 |     733407 |     955716 |     281180
    num misses                       |    5415421 |     108496 |       6066 |       4008
    miss rate                        |     71.72% |     14.79% |      0.63% |      1.43%
    mpki                             |      19.76 |       0.38 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   31370657 |   46104959 |   52105966 |   23785065
    num cache misses                 |      59088 |     918333 |    1554581 |      15064
    miss rate                        |      0.19% |      1.99% |      2.98% |      0.06%
    mpki                             |       0.22 |       3.20 |       4.37 |       0.06
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  205068599 |  116729091 |  170456658 |  127043714
    num cache misses                 |    2269991 |    1189759 |    5706706 |    1953262
    miss rate                        |      1.11% |      1.02% |      3.35% |      1.54%
    mpki                             |       8.28 |       4.15 |      16.05 |       7.81
  Cache L2                           |            |            |            |           
    num cache accesses               |    2329479 |    2161416 |    7268816 |    2064910
    num cache misses                 |    1588440 |     721894 |     199466 |     580324
    miss rate                        |     68.19% |     33.40% |      2.74% |     28.10%
    mpki                             |       5.80 |       2.52 |       0.56 |       2.32
  Cache L3                           |            |            |            |           
    num cache accesses               |    1588879 |     775609 |     208431 |     677004
    num cache misses                 |    1499050 |     478760 |     177105 |     388615
    miss rate                        |     94.35% |     61.73% |     84.97% |     57.40%
    mpki                             |       5.47 |       1.67 |       0.50 |       1.55
DRAM summary                         |            |            |            |           
  num dram accesses                  |    3222179 |          0 |          0 |          0
  average dram access latency (ns)   |     127.89 |        inf |        inf |        inf
  average dram queueing delay        |      17.88 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     33.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
