                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   249999989 |  5398954062 |  3312073465 |  2120363099
  Cycles                             |  3811123313 |  3811124970 |  3811124968 |  3811125108
  IPC                                |        0.07 |        1.42 |        0.87 |        0.56
  Time (ns)                          |  1270374438 |  1270374990 |  1270374990 |  1270375036
Branch predictor stats               |             |             |             |            
  num correct                        |    43244780 |   248616887 |     4311752 |   113517246
  num incorrect                      |    11689069 |     2067234 |       73070 |     2655778
  misprediction rate                 |      21.28% |       0.82% |       1.67% |       2.29%
  mpki                               |       46.76 |        0.38 |        0.02 |        1.25
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    23761816 |   413039093 |   379393198 |   211769853
    num misses                       |           3 |          43 |           6 |          47
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |    88558906 |  3106739059 |  2477564937 |   736612381
    num misses                       |    21160186 |      418614 |    89339875 |     1137947
    miss rate                        |      23.89% |       0.01% |       3.61% |       0.15%
    mpki                             |       84.64 |        0.08 |       26.97 |        0.54
  L2 TLB                             |             |             |             |            
    num accesses                     |    21160189 |      418657 |    89339881 |     1137994
    num misses                       |    10898337 |      120629 |    63839355 |      349814
    miss rate                        |      51.50% |      28.81% |      71.46% |      30.74%
    mpki                             |       43.59 |        0.02 |       19.27 |        0.16
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    23761816 |   413039093 |   379393198 |   211769853
    num cache misses                 |      190881 |      373020 |     1605125 |      210180
    miss rate                        |       0.80% |       0.09% |       0.42% |       0.10%
    mpki                             |        0.76 |        0.07 |        0.48 |        0.10
  Cache L1-D                         |             |             |             |            
    num cache accesses               |    88558906 |  3106739059 |  2477564937 |   736612381
    num cache misses                 |    28768417 |    29218025 |    27266538 |    26089389
    miss rate                        |      32.49% |       0.94% |       1.10% |       3.54%
    mpki                             |      115.07 |        5.41 |        8.23 |       12.30
  Cache L2                           |             |             |             |            
    num cache accesses               |    32699625 |    29630766 |    28883204 |    30137653
    num cache misses                 |    24359722 |    20468037 |    20203929 |    21275129
    miss rate                        |      74.50% |      69.08% |      69.95% |      70.59%
    mpki                             |       97.44 |        3.79 |        6.10 |       10.03
  Cache L3                           |             |             |             |            
    num cache accesses               |    28125958 |    20509736 |    20215987 |    25179176
    num cache misses                 |    18139488 |    11243315 |    17738428 |    18796539
    miss rate                        |      64.49% |      54.82% |      87.74% |      74.65%
    mpki                             |       72.56 |        2.08 |        5.36 |        8.86
DRAM summary                         |             |             |             |            
  num dram accesses                  |    93922107 |           0 |           0 |           0
  average dram access latency (ns)   |      150.94 |         inf |         inf |         inf
  average dram queueing delay        |       40.93 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      74.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
