                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  2419684866 |  3636337369 |  1919001022 |   459063380 |  1165415929 |  8263837417 |  3457268050 |  6420857698 |  1747422747 |   249999981 |  6573649262 |   689772017 |  3839341721 |  9496838245 |  1154353218 |  1963933276
  Cycles                             |  5375847580 |  5375847312 |  5375847563 |  5375847501 |  5375847307 |  5375847305 |  5375847300 |  5375847300 |  5375847544 |  5375841358 |  5375847300 |  5375847610 |  5375847267 |  5375847300 |  5375847300 |  5375847541
  IPC                                |        0.45 |        0.68 |        0.36 |        0.09 |        0.22 |        1.54 |        0.64 |        1.19 |        0.33 |        0.05 |        1.22 |        0.13 |        0.71 |        1.77 |        0.21 |        0.37
  Time (ns)                          |  1791949193 |  1791949104 |  1791949188 |  1791949167 |  1791949102 |  1791949102 |  1791949100 |  1791949100 |  1791949181 |  1791947119 |  1791949100 |  1791949203 |  1791949089 |  1791949100 |  1791949100 |  1791949180
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |   262737125 |   194930421 |   116637042 |    63115012 |    62247467 |   550439767 |   444988036 |   516394487 |    40305039 |    58565837 |   289710215 |    12694070 |   176801516 |  1752645446 |    10465009 |   298167739
  num incorrect                      |    40164914 |   138454924 |    70187976 |     8680840 |     1456326 |    94510520 |   103952091 |    86730627 |      719002 |     6500447 |    16454538 |    17714058 |     1470583 |   119562937 |       70068 |    64637940
  misprediction rate                 |      13.26% |      41.53% |      37.57% |      12.09% |       2.29% |      14.65% |      18.94% |      14.38% |       1.75% |       9.99% |       5.37% |      58.25% |       0.82% |       6.39% |       0.67% |      17.82%
  mpki                               |       16.60 |       38.08 |       36.58 |       18.91 |        1.25 |       11.44 |       30.07 |       13.51 |        0.41 |       26.00 |        2.50 |       25.68 |        0.38 |       12.59 |        0.06 |       32.91
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   285054445 |   295563949 |   228993322 |    80406055 |   116360539 |  1002756431 |   484874908 |   940624866 |   156161948 |    21135842 |   626474299 |    74487419 |   293728036 |  1557241475 |   102022286 |   271598651
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         249 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         394
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1085581201 |  1071197610 |   882354601 |   213918610 |   407266961 |  3484657756 |  1351522517 |  3078528132 |   686491448 |    86633855 |  2000669812 |   250524593 |  2209271565 |  3094999033 |   314227184 |   762487954
    num misses                       |    11084598 |       63471 |     6056132 |     8322064 |      626535 |    24773904 |     2405326 |    17178757 |      366960 |     1331684 |      636073 |     1729853 |      297595 |          23 |      560799 |     4051762
    miss rate                        |       1.02% |       0.01% |       0.69% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.69% |       0.01% |       0.00% |       0.18% |       0.53%
