                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
  Instructions                       |   2228364941 |  24243706124 |   2648618587 |   3721113697 |   1831889638 |    249999989 |   4775060271 |   2885089316 |    943057347 |   1640159134 |   8100156284 |    875996262 |   1218232907 |   1430426427 |   4808636644 |   2383003337
  Cycles                             |  11606863530 |  11606863530 |  11606863984 |  11606864885 |  11606863870 |  11606843274 |  11606863547 |  11606864008 |  11606864701 |  11606863530 |  11606864741 |  11606865610 |  11606868203 |  11606863735 |  11606864285 |  11606864933
  IPC                                |         0.19 |         2.09 |         0.23 |         0.32 |         0.16 |         0.02 |         0.41 |         0.25 |         0.08 |         0.14 |         0.70 |         0.08 |         0.10 |         0.12 |         0.41 |         0.21
  Time (ns)                          |   3868954510 |   3868954510 |   3868954661 |   3868954962 |   3868954623 |   3868947758 |   3868954516 |   3868954669 |   3868954900 |   3868954510 |   3868954914 |   3868955203 |   3868956068 |   3868954578 |   3868954762 |   3868954978
Branch predictor stats               |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num correct                        |     74822380 |   1116452298 |    404987705 |     85708588 |    111343265 |     43244780 |    881240763 |     54291843 |    154756945 |    130033668 |    878123515 |    120410304 |    184395815 |     27160508 |      6263826 |    147326940
  num incorrect                      |     35024162 |      9292621 |    103804884 |      1528543 |     67000609 |     11689069 |     60117760 |      8199773 |      9473396 |     10646155 |    133887812 |     16548410 |     40407956 |     37554759 |       106152 |      5096068
  misprediction rate                 |       31.88% |        0.83% |       20.40% |        1.75% |       37.57% |       21.28% |        6.39% |       13.12% |        5.77% |        7.57% |       13.23% |       12.08% |       17.97% |       58.03% |        1.67% |        3.34%
  mpki                               |        15.72 |         0.38 |        39.19 |         0.41 |        36.57 |        46.76 |        12.59 |         2.84 |        10.05 |         6.49 |        16.53 |        18.89 |        33.17 |        26.25 |         0.02 |         2.14
TLB Summary                          |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  I-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    175410095 |   1854764387 |    344614069 |    332669520 |    218626971 |     23761816 |    782991775 |    274851480 |    158371935 |    137428547 |    953961364 |    153481491 |    169258048 |    156268202 |    550811332 |    226419165
    num misses                       |            3 |           43 |           19 |            4 |           10 |            3 |           39 |          102 |            4 |           42 |           10 |          105 |          280 |           14 |            6 |           22
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    965621918 |  13950623893 |    891474563 |   1462349846 |    842481654 |     88558906 |   1556189704 |   1464353907 |    285626155 |    451479418 |   3640427003 |    408205390 |    473027657 |    528670895 |   3597092642 |    790789645
    num misses                       |       999593 |      1881042 |      3938958 |       779632 |      5781036 |     21159993 |           23 |      3302539 |       337624 |      2214925 |     36575860 |     15883394 |      2519657 |      3704474 |    129690362 |      6341440
    miss rate                        |        0.10% |        0.01% |        0.44% |        0.05% |        0.69% |       23.89% |        0.00% |        0.23% |        0.12% |        0.49% |        1.00% |        3.89% |        0.53% |        0.70% |        3.61% |        0.80%
    mpki                             |         0.45 |         0.08 |         1.49 |         0.21 |         3.16 |        84.64 |         0.00 |         1.14 |         0.36 |         1.35 |         4.52 |        18.13 |         2.07 |         2.59 |        26.97 |         2.66
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |       999596 |      1881085 |      3938977 |       779636 |      5781046 |     21159996 |           62 |      3302641 |       337628 |      2214967 |     36575870 |     15883499 |      2519937 |      3704488 |    129690368 |      6341462
