                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  4500111837 |   820099275 |  4816506943 |   249999989 |  5233776611 |  3329327126 |   593484525 |  1082574383
  Cycles                             |  5015268337 |  5015269536 |  5015268316 |  5015266306 |  5015268334 |  5015268470 |  5015269720 |  5015268469
  IPC                                |        0.90 |        0.16 |        0.96 |        0.05 |        1.04 |        0.66 |        0.12 |        0.22
  Time (ns)                          |  1671756113 |  1671756512 |  1671756106 |  1671755436 |  1671756112 |  1671756157 |  1671756574 |  1671756157
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   246211306 |   112842896 |    91025336 |    43244780 |   674289151 |    76717945 |   138979116 |   183101242
  num incorrect                      |   169463426 |    15465208 |    13820522 |    11689069 |   157225632 |     1366640 |    15426429 |    16869780
  misprediction rate                 |      40.77% |      12.05% |      13.18% |      21.28% |      18.91% |       1.75% |       9.99% |       8.44%
  mpki                               |       37.66 |       18.86 |        2.87 |       46.76 |       30.04 |        0.41 |       25.99 |       15.58
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   369021733 |   143695246 |   458890137 |    23761816 |   733967320 |   298299355 |    50203925 |   125645959
    num misses                       |          52 |         100 |         134 |           3 |         326 |           4 |       41475 |          42
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1330607926 |   382239260 |  2442353442 |    88558906 |  2043984856 |  1306710228 |   205689798 |   376253188
    num misses                       |       81167 |    14875429 |     5481447 |    21160793 |     3676835 |      691463 |     3163621 |     6423933
    miss rate                        |       0.01% |       3.89% |       0.22% |      23.89% |       0.18% |       0.05% |       1.54% |       1.71%
    mpki                             |        0.02 |       18.14 |        1.14 |       84.64 |        0.70 |        0.21 |        5.33 |        5.93
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |       81219 |    14875529 |     5481581 |    21160796 |     3677161 |      691467 |     3205096 |     6423975
    num misses                       |       72572 |     4467738 |       75634 |    10898687 |      584228 |      363661 |     2706318 |     1745732
    miss rate                        |      89.35% |      30.03% |       1.38% |      51.50% |      15.89% |      52.59% |      84.44% |      27.18%
    mpki                             |        0.02 |        5.45 |        0.02 |       43.59 |        0.11 |        0.11 |        4.56 |        1.61
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   369021733 |   143695246 |   458890137 |    23761816 |   733967320 |   298299355 |    50203925 |   125645959
    num cache misses                 |      213054 |     3535198 |      840204 |      223096 |    22779102 |      510664 |      988082 |      155508
    miss rate                        |       0.06% |       2.46% |       0.18% |       0.94% |       3.10% |       0.17% |       1.97% |       0.12%
    mpki                             |        0.05 |        4.31 |        0.17 |        0.89 |        4.35 |        0.15 |        1.66 |        0.14
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1330607926 |   382239260 |  2442353442 |    88558906 |  2043984856 |  1306710228 |   205689798 |   376253188
    num cache misses                 |     5183777 |    22188320 |    37776766 |    28890367 |    25587935 |    34033344 |    17727841 |    44257055
    miss rate                        |       0.39% |       5.80% |       1.55% |      32.62% |       1.25% |       2.60% |       8.62% |      11.76%
    mpki                             |        1.15 |       27.06 |        7.84 |      115.56 |        4.89 |       10.22 |       29.87 |       40.88
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5649733 |    31180907 |    39010643 |    33125798 |    49168790 |    34756051 |    18767293 |    49030058
    num cache misses                 |     5258890 |    22306342 |    20208651 |    25061151 |    21947501 |    24694795 |    17953581 |    39384050
    miss rate                        |      93.08% |      71.54% |      51.80% |      75.65% |      44.64% |      71.05% |      95.66% |      80.33%
    mpki                             |        1.17 |       27.20 |        4.20 |      100.24 |        4.19 |        7.42 |       30.25 |       36.38
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |     5515481 |    27774860 |    20603006 |    29101095 |    22751998 |    24986633 |    18006314 |    44003330
    num cache misses                 |     5198164 |    18502410 |     3118027 |    21761336 |     1817877 |    23695066 |    16532074 |    24246804
    miss rate                        |      94.25% |      66.62% |      15.13% |      74.78% |       7.99% |      94.83% |      91.81% |      55.10%
    mpki                             |        1.16 |       22.56 |        0.65 |       87.05 |        0.35 |        7.12 |       27.86 |       22.40
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   148664475 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      173.11 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       63.10 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      89.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
