                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1447287201 |   249999989 |   876670290 |  2045582579
  Cycles                             |  4642662598 |  4642658994 |  4642662667 |  4642662729
  IPC                                |        0.31 |        0.05 |        0.19 |        0.44
  Time (ns)                          |  1547554199 |  1547552998 |  1547554222 |  1547554243
Branch predictor stats               |             |             |             |            
  num correct                        |   114781847 |    43244780 |   148754930 |   220946056
  num incorrect                      |     9405347 |    11689069 |    13663795 |    33578816
  misprediction rate                 |       7.57% |      21.28% |       8.41% |      13.19%
  mpki                               |        6.50 |       46.76 |       15.59 |       16.42
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   120953792 |    23761816 |   101734466 |   240542365
    num misses                       |          42 |           3 |          42 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   398474153 |    88558906 |   303440874 |   919496545
    num misses                       |     1959701 |    21161219 |     5119729 |     9505556
    miss rate                        |       0.49% |      23.90% |       1.69% |       1.03%
    mpki                             |        1.35 |       84.64 |        5.84 |        4.65
  L2 TLB                             |             |             |             |            
    num accesses                     |     1959743 |    21161222 |     5119771 |     9505566
    num misses                       |      610759 |    10899078 |     1398015 |      845117
    miss rate                        |      31.17% |      51.50% |      27.31% |       8.89%
    mpki                             |        0.42 |       43.60 |        1.59 |        0.41
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   120953792 |    23761816 |   101734466 |   240542365
    num cache misses                 |      263645 |      187028 |      100071 |      274293
    miss rate                        |       0.22% |       0.79% |       0.10% |       0.11%
    mpki                             |        0.18 |        0.75 |        0.11 |        0.13
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   398474153 |    88558906 |   303440874 |   919496545
    num cache misses                 |    21485339 |    28998923 |    35963003 |    30104586
    miss rate                        |       5.39% |      32.75% |      11.85% |       3.27%
    mpki                             |       14.85 |      116.00 |       41.02 |       14.72
  Cache L2                           |             |             |             |            
    num cache accesses               |    22044146 |    33650937 |    42816701 |    31360281
    num cache misses                 |    19785215 |    24977379 |    31028781 |    21377875
    miss rate                        |      89.75% |      74.22% |      72.47% |      68.17%
    mpki                             |       13.67 |       99.91 |       35.39 |       10.45
  Cache L3                           |             |             |             |            
    num cache accesses               |    20081458 |    29482223 |    37785148 |    22390427
    num cache misses                 |    19770335 |    24831393 |    30673683 |    20941669
    miss rate                        |      98.45% |      84.22% |      81.18% |      93.53%
    mpki                             |       13.66 |       99.33 |       34.99 |       10.24
DRAM summary                         |             |             |             |            
  num dram accesses                  |   120549761 |           0 |           0 |           0
  average dram access latency (ns)   |      152.03 |         inf |         inf |         inf
  average dram queueing delay        |       42.02 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      77.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
