                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |   678418343 |   249999980 |  1164818365 |   442891727
  Cycles                             |  1560275278 |  1560272248 |  1560275188 |  1560275180
  IPC                                |        0.43 |        0.16 |        0.75 |        0.28
  Time (ns)                          |   520091760 |   520090750 |   520091730 |   520091727
Branch predictor stats               |             |             |             |            
  num correct                        |    20494179 |    42338506 |   214968706 |     7880721
  num incorrect                      |     9868270 |     3913322 |    14665445 |    11098611
  misprediction rate                 |      32.50% |       8.46% |       6.39% |      58.48%
  mpki                               |       14.55 |       15.65 |       12.59 |       25.06
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |    53340983 |    28960848 |   191002833 |    47237926
    num misses                       |           3 |          42 |          39 |          14
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   306754413 |    86565665 |   379617576 |   157838634
    num misses                       |      311393 |     1461504 |          23 |     1071551
    miss rate                        |       0.10% |       1.69% |       0.00% |       0.68%
    mpki                             |        0.46 |        5.85 |        0.00 |        2.42
  L2 TLB                             |             |             |             |            
    num accesses                     |      311396 |     1461546 |          62 |     1071565
    num misses                       |      206740 |      397338 |          62 |     1071554
    miss rate                        |      66.39% |      27.19% |     100.00% |     100.00%
    mpki                             |        0.30 |        1.59 |        0.00 |        2.42
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |    53340983 |    28960848 |   191002833 |    47237926
    num cache misses                 |       53676 |       36675 |     3311359 |       30156
    miss rate                        |       0.10% |       0.13% |       1.73% |       0.06%
    mpki                             |        0.08 |        0.15 |        2.84 |        0.07
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   306754413 |    86565665 |   379617576 |   157838634
    num cache misses                 |    15114714 |    10201148 |      553525 |    11890443
    miss rate                        |       4.93% |      11.78% |       0.15% |       7.53%
    mpki                             |       22.28 |       40.80 |        0.48 |       26.85
  Cache L2                           |             |             |             |            
    num cache accesses               |    15986294 |    12209884 |     3976040 |    13333879
    num cache misses                 |    13397044 |     8900904 |     2132365 |    11920523
    miss rate                        |      83.80% |      72.90% |      53.63% |      89.40%
    mpki                             |       19.75 |       35.60 |        1.83 |       26.92
  Cache L3                           |             |             |             |            
    num cache accesses               |    14214948 |    10873698 |     2243521 |    13333803
    num cache misses                 |    13376569 |     8812283 |     2132365 |    11906021
    miss rate                        |      94.10% |      81.04% |      95.05% |      89.29%
    mpki                             |       19.72 |       35.25 |        1.83 |       26.88
DRAM summary                         |             |             |             |            
  num dram accesses                  |    45982116 |           0 |           0 |           0
  average dram access latency (ns)   |      179.88 |         inf |         inf |         inf
  average dram queueing delay        |       69.87 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      88.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
