                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999907 |  462916715 |  354297570 |  413270510
  Cycles                             |  422523199 |  422525605 |  422525577 |  422525407
  IPC                                |       0.59 |       1.10 |       0.84 |       0.98
  Time (ns)                          |  140841066 |  140841868 |  140841859 |  140841802
Branch predictor stats               |            |            |            |           
  num correct                        |    4611008 |   20217442 |    7695484 |   17785014
  num incorrect                      |     704186 |    1146871 |     135036 |   17389442
  misprediction rate                 |     13.25% |      5.37% |      1.72% |     49.44%
  mpki                               |       2.82 |       2.48 |       0.38 |      42.08
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   23785065 |   44304736 |   32401525 |   30737121
    num misses                       |         62 |          8 |          4 |         52
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  127043714 |  141604635 |  140554119 |  117393854
    num misses                       |     280947 |      43924 |      65186 |       4854
    miss rate                        |      0.22% |      0.03% |      0.05% |      0.00%
    mpki                             |       1.12 |       0.09 |       0.18 |       0.01
  L2 TLB                             |            |            |            |           
    num accesses                     |     281009 |      43932 |      65190 |       4906
    num misses                       |       4012 |       1290 |      39999 |       4288
    miss rate                        |      1.43% |      2.94% |     61.36% |     87.40%
    mpki                             |       0.02 |       0.00 |       0.11 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   23785065 |   44304736 |   32401525 |   30737121
    num cache misses                 |      34020 |      28041 |      17870 |      30954
    miss rate                        |      0.14% |      0.06% |      0.06% |      0.10%
    mpki                             |       0.14 |       0.06 |       0.05 |       0.07
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  127043714 |  141604635 |  140554119 |  117393854
    num cache misses                 |    1995147 |    3988711 |    3353456 |     326931
    miss rate                        |      1.57% |      2.82% |      2.39% |      0.28%
    mpki                             |       7.98 |       8.62 |       9.47 |       0.79
  Cache L2                           |            |            |            |           
    num cache accesses               |    2411577 |    4094448 |    3389878 |     401702
    num cache misses                 |    1098836 |     590744 |    2584793 |     354129
    miss rate                        |     45.57% |     14.43% |     76.25% |     88.16%
    mpki                             |       4.40 |       1.28 |       7.30 |       0.86
  Cache L3                           |            |            |            |           
    num cache accesses               |    1481498 |     673585 |    2610263 |     399013
    num cache misses                 |    1073777 |     590121 |    2568177 |     354126
    miss rate                        |     72.48% |     87.61% |     98.39% |     88.75%
    mpki                             |       4.30 |       1.27 |       7.25 |       0.86
DRAM summary                         |            |            |            |           
  num dram accesses                  |    6121601 |          0 |          0 |          0
  average dram access latency (ns)   |     115.40 |        inf |        inf |        inf
  average dram queueing delay        |       5.39 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     43.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
