                                     | Core 0      | Core 1       | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |  1160289932 |  11079766604 |   450902121 |  8344656765 |   462110732 |  8722852881 |  3566428474 |   726664818 |   852056963 |  1706162870 |  1084722400 |  3944378847 |   249999981 |   684265094 |  9326616144 |  7616042607
  Cycles                             |  5954062292 |   5954062384 |  5954062703 |  5954062310 |  5954062677 |  5954062330 |  5954062243 |  5954062792 |  5954062498 |  5954062277 |  5954062653 |  5954062849 |  5954057552 |  5954062837 |  5954062284 |  5954062332
  IPC                                |        0.19 |         1.86 |        0.08 |        1.40 |        0.08 |        1.47 |        0.60 |        0.12 |        0.14 |        0.29 |        0.18 |        0.66 |        0.04 |        0.11 |        1.57 |        1.28
  Time (ns)                          |  1984687431 |   1984687462 |  1984687568 |  1984687437 |  1984687559 |  1984687444 |  1984687415 |  1984687598 |  1984687500 |  1984687426 |  1984687551 |  1984687617 |  1984685851 |  1984687613 |  1984687428 |  1984687444
Branch predictor stats               |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    62046142 |   2044777048 |    74852461 |   740105283 |    63525221 |  1161739194 |   537586861 |   123138760 |     7726094 |    39141253 |    35395478 |   210427609 |    58565837 |    12632471 |   621281928 |   335375166
  num incorrect                      |     1451567 |    139492315 |     4539561 |   123526430 |     8739563 |   117588139 |    60494597 |    11342121 |       51734 |      697507 |    16696553 |   150622680 |     6500447 |    17615501 |   106678850 |    19049887
  misprediction rate                 |       2.29% |        6.39% |       5.72% |      14.30% |      12.09% |       9.19% |      10.11% |       8.43% |       0.67% |       1.75% |      32.05% |      41.72% |       9.99% |      58.24% |      14.65% |       5.37%
  mpki                               |        1.25 |        12.59 |       10.07 |       14.80 |       18.91 |       13.48 |       16.96 |       15.61 |        0.06 |        0.41 |       15.39 |       38.19 |       26.00 |       25.74 |       11.44 |        2.50
TLB Summary                          |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   115919384 |   1816803592 |    76041157 |   947735774 |    80936653 |  1307869622 |   571126735 |    84339689 |    75305279 |   152693499 |    84666774 |   319602044 |    21135842 |    74006952 |  1131671768 |   726033006
    num misses                       |          47 |           39 |           4 |        2826 |          92 |        5618 |       21329 |          42 |           3 |           4 |           3 |          52 |       17441 |          14 |          18 |           8
    miss rate                        |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   405396819 |   3610878454 |   136517679 |  3489175118 |   215329506 |  3403293547 |  1437963616 |   252024859 |   231960999 |   671119412 |   476574865 |  1160548631 |    86633855 |   248935359 |  3932754676 |  2318982389
    num misses                       |      612113 |           23 |      163433 |     1834879 |     8376083 |     1046889 |     8117718 |     4289455 |      414086 |      355236 |      489022 |       68504 |     1331662 |     1723259 |    27962903 |      736430
    miss rate                        |       0.15% |        0.00% |       0.12% |       0.05% |       3.89% |       0.03% |       0.56% |       1.70% |       0.18% |       0.05% |       0.10% |       0.01% |       1.54% |       0.69% |       0.71% |       0.03%
    mpki                             |        0.53 |         0.00 |        0.36 |        0.22 |       18.13 |        0.12 |        2.28 |        5.90 |        0.49 |        0.21 |        0.45 |        0.02 |        5.33 |        2.52 |        3.00 |        0.10
  L2 TLB                             |             |              |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      612160 |           62 |      163437 |     1837705 |     8376175 |     1052507 |     8139047 |     4289497 |      414089 |      355240 |      489025 |       68556 |     1349103 |     1723273 |    27962921 |      736438
