                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  249999888 |  560743491 |  965136040 |  891558830
  Cycles                             |  622442584 |  622445552 |  622446015 |  622445510
  IPC                                |       0.40 |       0.90 |       1.55 |       1.43
  Time (ns)                          |  207480862 |  207481851 |  207482005 |  207481837
Branch predictor stats               |            |            |            |           
  num correct                        |   19818647 |   12729982 |   42401582 |   79420048
  num incorrect                      |    1620730 |     225710 |    2407017 |   13357620
  misprediction rate                 |      7.56% |      1.74% |      5.37% |     14.40%
  mpki                               |       6.48 |       0.40 |       2.49 |      14.98
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   20925725 |   50410091 |   92115433 |  101249000
    num misses                       |         42 |          4 |          8 |        390
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   68803935 |  218900188 |  294254651 |  373087098
    num misses                       |     336449 |     110537 |      93783 |     200532
    miss rate                        |      0.49% |      0.05% |      0.03% |      0.05%
    mpki                             |       1.35 |       0.20 |       0.10 |       0.22
  L2 TLB                             |            |            |            |           
    num accesses                     |     336491 |     110541 |      93791 |     200922
    num misses                       |     104712 |      60104 |       2497 |       6347
    miss rate                        |     31.12% |     54.37% |      2.66% |      3.16%
    mpki                             |       0.42 |       0.11 |       0.00 |       0.01
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   20925725 |   50410091 |   92115433 |  101249000
    num cache misses                 |      39874 |      65467 |      17753 |    1412342
    miss rate                        |      0.19% |      0.13% |      0.02% |      1.39%
    mpki                             |       0.16 |       0.12 |       0.02 |       1.58
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   68803935 |  218900188 |  294254651 |  373087098
    num cache misses                 |    3684816 |    5441415 |    7837269 |    3233494
    miss rate                        |      5.36% |      2.49% |      2.66% |      0.87%
    mpki                             |      14.74 |       9.70 |       8.12 |       3.63
  Cache L2                           |            |            |            |           
    num cache accesses               |    3754795 |    5507136 |    7890081 |    4656609
    num cache misses                 |    3453204 |    3918357 |     294579 |    1826156
    miss rate                        |     91.97% |     71.15% |      3.73% |     39.22%
    mpki                             |      13.81 |       6.99 |       0.31 |       2.05
  Cache L3                           |            |            |            |           
    num cache accesses               |    3483387 |    3919152 |     331116 |    1837139
    num cache misses                 |    2989509 |    3771818 |     212365 |     221509
    miss rate                        |     85.82% |     96.24% |     64.14% |     12.06%
    mpki                             |      11.96 |       6.73 |       0.22 |       0.25
DRAM summary                         |            |            |            |           
  num dram accesses                  |    8547992 |          0 |          0 |          0
  average dram access latency (ns)   |     114.44 |        inf |        inf |        inf
  average dram queueing delay        |       4.43 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     41.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
