                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
  Instructions                       |   275842948 |  2983941156 |  1998973932 |   864058785 |  3222115949 |  2081192597 |  2244893164 |  2012943639 |  1188651925 |   249999886 |   968083571 |   446306474 |  3919269006 |   598473458 |   356036401 |  4616396294
  Cycles                             |  2538181079 |  2538180123 |  2538180309 |  2538180106 |  2538180781 |  2538180213 |  2538180056 |  2538180300 |  2538180306 |  2538176019 |  2538181536 |  2538180164 |  2538180104 |  2538180260 |  2538180485 |  2538180203
  IPC                                |        0.11 |        1.18 |        0.79 |        0.34 |        1.27 |        0.82 |        0.88 |        0.79 |        0.47 |        0.10 |        0.38 |        0.18 |        1.54 |        0.24 |        0.14 |        1.82
  Time (ns)                          |   846060360 |   846060041 |   846060103 |   846060036 |   846060261 |   846060071 |   846060019 |   846060100 |   846060102 |   846058673 |   846060512 |   846060055 |   846060035 |   846060087 |   846060162 |   846060068
Branch predictor stats               |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num correct                        |    46992340 |   239920629 |   113915535 |    19302077 |   142255119 |   267937478 |   103379874 |   307619193 |    72240246 |    34399075 |   146202839 |     4027337 |   261392385 |    32085091 |    28244699 |   851958851
  num incorrect                      |     4261230 |    40304915 |    19269637 |      342018 |     8063783 |    62642115 |      860525 |    78915067 |    43470756 |     4720676 |    32280391 |       26922 |    44755518 |      750811 |     2309520 |    58120081
  misprediction rate                 |       8.31% |      14.38% |      14.47% |       1.74% |       5.36% |      18.95% |       0.83% |      20.42% |      37.57% |      12.07% |      18.09% |       0.66% |      14.62% |       2.29% |       7.56% |       6.39%
  mpki                               |       15.45 |       13.51 |        9.64 |        0.40 |        2.50 |       30.10 |        0.38 |       39.20 |       36.57 |       18.88 |       33.34 |        0.06 |       11.42 |        1.25 |        6.49 |       12.59
TLB Summary                          |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    32060827 |   437098069 |   224452072 |    77924589 |   306953590 |   291727180 |   171745393 |   261906153 |   141817558 |    43801034 |   134837704 |    39443741 |   475438840 |    60480414 |    30246364 |   756975161
    num misses                       |          42 |          65 |          56 |           4 |           8 |         190 |          43 |          19 |          10 |          84 |         242 |           3 |          18 |          47 |          42 |          39
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    95433006 |  1430602364 |   939357174 |   341815110 |   979683912 |   813204711 |  1291784439 |   677560585 |   546558010 |   116504258 |   376028545 |   121232203 |  1652020414 |   209393447 |    98076167 |  1504481140
    num misses                       |     1600811 |     7979405 |      606541 |      171857 |      314191 |     1441079 |      174258 |     3002946 |     3747440 |     4543067 |     2003510 |      215259 |    11677686 |      326652 |      479311 |          23
    miss rate                        |       1.68% |       0.56% |       0.06% |       0.05% |       0.03% |       0.18% |       0.01% |       0.44% |       0.69% |       3.90% |       0.53% |       0.18% |       0.71% |       0.16% |       0.49% |       0.00%
    mpki                             |        5.80 |        2.67 |        0.30 |        0.20 |        0.10 |        0.69 |        0.08 |        1.49 |        3.15 |       18.17 |        2.07 |        0.48 |        2.98 |        0.55 |        1.35 |        0.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |     1600853 |     7979470 |      606597 |      171861 |      314199 |     1441269 |      174301 |     3002965 |     3747450 |     4543151 |     2003752 |      215262 |    11677704 |      326699 |      479353 |          62
    num misses                       |      451605 |       50900 |       95768 |       96051 |        7919 |      231333 |       50207 |      628522 |     2976730 |     1361697 |      184761 |      215096 |       88939 |      101000 |      151434 |          62
    miss rate                        |      28.21% |       0.64% |      15.79% |      55.89% |       2.52% |      16.05% |      28.80% |      20.93% |      79.43% |      29.97% |       9.22% |      99.92% |       0.76% |      30.92% |      31.59% |     100.00%
    mpki                             |        1.64 |        0.02 |        0.05 |        0.11 |        0.00 |        0.11 |        0.02 |        0.31 |        2.50 |        5.45 |        0.19 |        0.48 |        0.02 |        0.17 |        0.43 |        0.00
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    32060827 |   437098069 |   224452072 |    77924589 |   306953590 |   291727180 |   171745393 |   261906153 |   141817558 |    43801034 |   134837704 |    39443741 |   475438840 |    60480414 |    30246364 |   756975161
    num cache misses                 |       22978 |    12929540 |      453748 |       45254 |       25044 |     8479746 |      116940 |      985877 |       51290 |      659095 |     7794378 |      126606 |     3939687 |       35410 |       40465 |     7142165
    miss rate                        |       0.07% |       2.96% |       0.20% |       0.06% |       0.01% |       2.91% |       0.07% |       0.38% |       0.04% |       1.50% |       5.78% |       0.32% |       0.83% |       0.06% |       0.13% |       0.94%
    mpki                             |        0.08 |        4.33 |        0.23 |        0.05 |        0.01 |        4.07 |        0.05 |        0.49 |        0.04 |        2.64 |        8.05 |        0.28 |        1.01 |        0.06 |        0.11 |        1.55
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    95433006 |  1430602364 |   939357174 |   341815110 |   979683912 |   813204711 |  1291784439 |   677560585 |   546558010 |   116504258 |   376028545 |   121232203 |  1652020414 |   209393447 |    98076167 |  1504481140
    num cache misses                 |    11336482 |    47082380 |     5651559 |     8517397 |    25963994 |     9891661 |    11771619 |     2585835 |     8422372 |     6522195 |     7429313 |    22720261 |     7661116 |     7434280 |     5232376 |       58731
    miss rate                        |      11.88% |       3.29% |       0.60% |       2.49% |       2.65% |       1.22% |       0.91% |       0.38% |       1.54% |       5.60% |       1.98% |      18.74% |       0.46% |       3.55% |       5.34% |       0.00%
    mpki                             |       41.10 |       15.78 |        2.83 |        9.86 |        8.06 |        4.75 |        5.24 |        1.28 |        7.09 |       26.09 |        7.67 |       50.91 |        1.95 |       12.42 |       14.70 |        0.01
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    12505719 |    60035230 |     6112749 |     8571075 |    26092433 |    18795558 |    11899177 |     4126888 |     9110685 |     8444569 |    15579010 |    22846871 |    11662383 |     8483440 |     5315781 |     7208807
    num cache misses                 |     9296060 |      685106 |     3442828 |     6106385 |      680361 |     4897619 |     7226536 |     1109961 |     7087398 |     5806487 |     6677993 |    13904810 |      437414 |     5602677 |     4546158 |      166269
    miss rate                        |      74.33% |       1.14% |      56.32% |      71.24% |       2.61% |      26.06% |      60.73% |      26.90% |      77.79% |      68.76% |      42.87% |      60.86% |       3.75% |      66.04% |      85.52% |       2.31%
    mpki                             |       33.70 |        0.23 |        1.72 |        7.07 |        0.21 |        2.35 |        3.22 |        0.55 |        5.96 |       23.23 |        6.90 |       31.16 |        0.11 |        9.36 |       12.77 |        0.04
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    10443141 |      713276 |     3453121 |     6117893 |      787083 |     5327760 |     7237799 |     1676333 |     7894265 |     7073054 |     7034333 |    13904814 |      500282 |     6652538 |     4589222 |      174180
    num cache misses                 |     6228150 |      533832 |     2675688 |     6049591 |      635549 |     1006932 |     3653320 |      861032 |     2009743 |     4300369 |     2110663 |    13655769 |      413633 |     5346738 |     4250257 |      166138
    miss rate                        |      59.64% |      74.84% |      77.49% |      98.88% |      80.75% |      18.90% |      50.48% |      51.36% |      25.46% |      60.80% |      30.01% |      98.21% |      82.68% |      80.37% |      92.61% |      95.38%
    mpki                             |       22.58 |        0.18 |        1.34 |        7.00 |        0.20 |        0.48 |        1.63 |        0.43 |        1.69 |       17.20 |        2.18 |       30.60 |        0.11 |        8.93 |       11.94 |        0.04
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    80887850 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      380.73 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      270.72 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
