                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  5569107126 |  3325079019 |  3676081128 |  4687343404 |   939274981 |  2640356270 |  5262049392 |   249999989
  Cycles                             |  4058728972 |  4058728808 |  4058728800 |  4058728816 |  4058728801 |  4058728800 |  4058728654 |  4058724436
  IPC                                |        1.37 |        0.82 |        0.91 |        1.15 |        0.23 |        0.65 |        1.30 |        0.06
  Time (ns)                          |  1352909657 |  1352909603 |  1352909600 |  1352909605 |  1352909600 |  1352909600 |  1352909551 |  1352908145
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   493949702 |   360016462 |   472925583 |   267498221 |   158730526 |   160491172 |   242323612 |    43244780
  num incorrect                      |    82461601 |    54818028 |   110576422 |    45269361 |    14644254 |    96575838 |     2017039 |    11689069
  misprediction rate                 |      14.31% |      13.21% |      18.95% |      14.47% |       8.45% |      37.57% |       0.83% |      21.28%
  mpki                               |       14.81 |       16.49 |       30.08 |        9.66 |       15.59 |       36.58 |        0.38 |       46.76
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   632477641 |   391289004 |   515586596 |   526618596 |   109017882 |   315112984 |   402574448 |    23761816
    num misses                       |        1920 |          10 |         259 |          56 |          42 |          10 |          43 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  2328608559 |  1494441415 |  1437809273 |  2201606171 |   327056801 |  1214053032 |  3027947023 |    88558906
    num misses                       |     1223327 |    15212315 |     2546870 |     1420689 |     5617292 |     8337992 |      408285 |    21160112
    miss rate                        |       0.05% |       1.02% |       0.18% |       0.06% |       1.72% |       0.69% |       0.01% |      23.89%
    mpki                             |        0.22 |        4.58 |        0.69 |        0.30 |        5.98 |        3.16 |        0.08 |       84.64
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1225247 |    15212325 |     2547129 |     1420745 |     5617334 |     8338002 |      408328 |    21160115
    num misses                       |       38715 |     1352071 |      407350 |      223942 |     1519619 |     6627482 |      116945 |    10898223
    miss rate                        |       3.16% |       8.89% |      15.99% |      15.76% |      27.05% |      79.49% |      28.64% |      51.50%
    mpki                             |        0.01 |        0.41 |        0.11 |        0.05 |        1.62 |        2.51 |        0.02 |       43.59
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   632477641 |   391289004 |   515586596 |   526618596 |   109017882 |   315112984 |   402574448 |    23761816
    num cache misses                 |     8695164 |      288037 |    16061438 |     1531805 |      124099 |      173497 |      364652 |      189930
    miss rate                        |       1.37% |       0.07% |       3.12% |       0.29% |       0.11% |       0.06% |       0.09% |       0.80%
    mpki                             |        1.56 |        0.09 |        4.37 |        0.33 |        0.13 |        0.07 |        0.07 |        0.76
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  2328608559 |  1494441415 |  1437809273 |  2201606171 |   327056801 |  1214053032 |  3027947023 |    88558906
    num cache misses                 |    21556027 |    47912930 |    17836459 |    13510624 |    38240076 |    18752540 |    28474688 |    28755082
    miss rate                        |       0.93% |       3.21% |       1.24% |       0.61% |      11.69% |       1.54% |       0.94% |      32.47%
    mpki                             |        3.87 |       14.41 |        4.85 |        2.88 |       40.71 |        7.10 |        5.41 |      115.02
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |    30324634 |    48726165 |    34935572 |    15059406 |    41902722 |    20446827 |    28880372 |    32627406
    num cache misses                 |    12092627 |    33751464 |    15529258 |    10584820 |    33836894 |    17621825 |    19938988 |    24331308
    miss rate                        |      39.88% |      69.27% |      44.45% |      70.29% |      80.75% |      86.18% |      69.04% |      74.57%
    mpki                             |        2.17 |       10.15 |        4.22 |        2.26 |       36.02 |        6.67 |        3.79 |       97.33
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    12167536 |    34305841 |    16571213 |    10603402 |    37377139 |    19361132 |    19982596 |    28039444
    num cache misses                 |     1530505 |     9179687 |     2948145 |     6599077 |    21107535 |     5017226 |    11590836 |    16961724
    miss rate                        |      12.58% |      26.76% |      17.79% |      62.24% |      56.47% |      25.91% |      58.00% |      60.49%
    mpki                             |        0.27 |        2.76 |        0.80 |        1.41 |       22.47 |        1.90 |        2.20 |       67.85
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   112023607 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      173.54 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |       63.53 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      82.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
