                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  3604403834 |  1456829021 |   858118161 |   249999989
  Cycles                             |  3540509760 |  3540510006 |  3540510467 |  3540507680
  IPC                                |        1.02 |        0.41 |        0.24 |        0.07
  Time (ns)                          |  1180169920 |  1180170002 |  1180170156 |  1180169227
Branch predictor stats               |             |             |             |            
  num correct                        |   390513695 |   115551508 |   118012734 |    43244780
  num incorrect                      |    59528594 |     9460932 |    16212750 |    11689069
  misprediction rate                 |      13.23% |       7.57% |      12.08% |      21.28%
  mpki                               |       16.52 |        6.49 |       18.89 |       46.76
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   424263917 |   121861556 |   150375141 |    23761816
    num misses                       |          10 |          42 |         104 |           3
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |  1619629472 |   401030629 |   399847430 |    88558906
    num misses                       |    16411106 |     1969460 |    15578190 |    21160482
    miss rate                        |       1.01% |       0.49% |       3.90% |      23.89%
    mpki                             |        4.55 |        1.35 |       18.15 |       84.64
  L2 TLB                             |             |             |             |            
    num accesses                     |    16411116 |     1969502 |    15578294 |    21160485
    num misses                       |     1458829 |      613216 |     4672342 |    10898649
    miss rate                        |       8.89% |      31.14% |      29.99% |      51.50%
    mpki                             |        0.40 |        0.42 |        5.44 |       43.59
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   424263917 |   121861556 |   150375141 |    23761816
    num cache misses                 |      320207 |      234111 |     3349997 |      192789
    miss rate                        |       0.08% |       0.19% |       2.23% |       0.81%
    mpki                             |        0.09 |        0.16 |        3.90 |        0.77
  Cache L1-D                         |             |             |             |            
    num cache accesses               |  1619629472 |   401030629 |   399847430 |    88558906
    num cache misses                 |    51996934 |    21522116 |    22919971 |    28782492
    miss rate                        |       3.21% |       5.37% |       5.73% |      32.50%
    mpki                             |       14.43 |       14.77 |       26.71 |      115.13
  Cache L2                           |             |             |             |            
    num cache accesses               |    52962296 |    21941469 |    31256099 |    32780292
    num cache misses                 |    36658867 |    20172593 |    22591144 |    24417272
    miss rate                        |      69.22% |      91.94% |      72.28% |      74.49%
    mpki                             |       10.17 |       13.85 |       26.33 |       97.67
  Cache L3                           |             |             |             |            
    num cache accesses               |    37336527 |    20358281 |    27585894 |    28248607
    num cache misses                 |     7165406 |    15834625 |    16726021 |    19185472
    miss rate                        |      19.19% |      77.78% |      60.63% |      67.92%
    mpki                             |        1.99 |       10.87 |       19.49 |       76.74
DRAM summary                         |             |             |             |            
  num dram accesses                  |    75652252 |           0 |           0 |           0
  average dram access latency (ns)   |      124.80 |         inf |         inf |         inf
  average dram queueing delay        |       14.79 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      64.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
