                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  535452405 |  625337154 |  670703699 |  249999984
  Cycles                             |  696043206 |  696043011 |  696043187 |  696040417
  IPC                                |       0.77 |       0.90 |       0.96 |       0.36
  Time (ns)                          |  232014402 |  232014337 |  232014396 |  232013473
Branch predictor stats               |            |            |            |           
  num correct                        |   80491190 |   28788962 |   38683152 |   15199251
  num incorrect                      |    9150638 |     237769 |    6596364 |    9146162
  misprediction rate                 |     10.21% |      0.82% |     14.57% |     37.57%
  mpki                               |      17.09 |       0.38 |       9.83 |      36.58
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   85889450 |   47834696 |   75693602 |   29844534
    num misses                       |       3594 |         43 |         56 |         10
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  216746101 |  359845302 |  313931308 |  114926447
    num misses                       |    1281372 |      47935 |     200293 |     791200
    miss rate                        |      0.59% |      0.01% |      0.06% |      0.69%
    mpki                             |       2.39 |       0.08 |       0.30 |       3.16
  L2 TLB                             |            |            |            |           
    num accesses                     |    1284966 |      47978 |     200349 |     791210
    num misses                       |     186383 |      14938 |      31639 |     629352
    miss rate                        |     14.50% |     31.14% |     15.79% |     79.54%
    mpki                             |       0.35 |       0.02 |       0.05 |       2.52
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   85889450 |   47834696 |   75693602 |   29844534
    num cache misses                 |    1777262 |      88485 |     349125 |      52781
    miss rate                        |      2.07% |      0.18% |      0.46% |      0.18%
    mpki                             |       3.32 |       0.14 |       0.52 |       0.21
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  216746101 |  359845302 |  313931308 |  114926447
    num cache misses                 |    2221655 |    3993861 |    2162235 |    1963807
    miss rate                        |      1.03% |      1.11% |      0.69% |      1.71%
    mpki                             |       4.15 |       6.39 |       3.22 |       7.86
  Cache L2                           |            |            |            |           
    num cache accesses               |    4172299 |    4148079 |    2548381 |    2388886
    num cache misses                 |    1799986 |    3172896 |    1936095 |    1934250
    miss rate                        |     43.14% |     76.49% |     75.97% |     80.97%
    mpki                             |       3.36 |       5.07 |       2.89 |       7.74
  Cache L3                           |            |            |            |           
    num cache accesses               |    1974751 |    3240129 |    1974568 |    2319102
    num cache misses                 |    1573148 |    3154351 |    1916733 |    1918016
    miss rate                        |     79.66% |     97.35% |     97.07% |     82.71%
    mpki                             |       2.94 |       5.04 |       2.86 |       7.67
DRAM summary                         |            |            |            |           
  num dram accesses                  |   11903982 |          0 |          0 |          0
  average dram access latency (ns)   |     117.22 |        inf |        inf |        inf
  average dram queueing delay        |       7.22 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     51.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
