                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  455302065 |  405309273 |  249999923 |  350287299
  Cycles                             |  242793756 |  242793858 |  242792256 |  242793816
  IPC                                |       1.88 |       1.67 |       1.03 |       1.44
  Time (ns)                          |   80931252 |   80931286 |   80930752 |   80931272
Branch predictor stats               |            |            |            |           
  num correct                        |   84026979 |   51198094 |   13678195 |   28207963
  num incorrect                      |    5732647 |    5496547 |    9414386 |    4727973
  misprediction rate                 |      6.39% |      9.70% |     40.77% |     14.36%
  mpki                               |      12.59 |      13.56 |      37.66 |      13.50
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   74659671 |   62377441 |   20500819 |   51341113
    num misses                       |         39 |        358 |         52 |         65
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  148386191 |  163783276 |   73920988 |  167961749
    num misses                       |         23 |      54593 |       4511 |     941133
    miss rate                        |      0.00% |      0.03% |      0.01% |      0.56%
    mpki                             |       0.00 |       0.13 |       0.02 |       2.69
  L2 TLB                             |            |            |            |           
    num accesses                     |         62 |      54951 |       4563 |     941198
    num misses                       |         62 |       1799 |       4160 |       6016
    miss rate                        |    100.00% |      3.27% |     91.17% |      0.64%
    mpki                             |       0.00 |       0.00 |       0.02 |       0.02
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   74659671 |   62377441 |   20500819 |   51341113
    num cache misses                 |     715860 |    1277277 |       4559 |    1496278
    miss rate                        |      0.96% |      2.05% |      0.02% |      2.91%
    mpki                             |       1.57 |       3.15 |       0.02 |       4.27
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  148386191 |  163783276 |   73920988 |  167961749
    num cache misses                 |      14479 |    1436791 |     272200 |    5604893
    miss rate                        |      0.01% |      0.88% |      0.37% |      3.34%
    mpki                             |       0.03 |       3.54 |       1.09 |      16.00
  Cache L2                           |            |            |            |           
    num cache accesses               |     732537 |    2731304 |     281693 |    7103454
    num cache misses                 |      39705 |     166447 |     267427 |      60438
    miss rate                        |      5.42% |      6.09% |     94.94% |      0.85%
    mpki                             |       0.09 |       0.41 |       1.07 |       0.17
  Cache L3                           |            |            |            |           
    num cache accesses               |      41903 |     183839 |     272500 |      63096
    num cache misses                 |      39701 |     155109 |     267427 |      49042
    miss rate                        |     94.75% |     84.37% |     98.14% |     77.73%
    mpki                             |       0.09 |       0.38 |       1.07 |       0.14
DRAM summary                         |            |            |            |           
  num dram accesses                  |     799782 |          0 |          0 |          0
  average dram access latency (ns)   |     112.09 |        inf |        inf |        inf
  average dram queueing delay        |       2.08 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      9.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |          0 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
